,first_name,last_name,proffession,Birthplace,Age,Birth Sign,month,day,year,popularity_rate,DEATH DATE
2657,Spencewuah,Spencewuah,TikTok Star,United States,20,Leo,July,23,2001,1562,
2658,spencerhacks,spencerhacks,TikTok Star, Utah ,33,Taurus,May,4,1989,145181,
2659,Spencer.,Spencer.,R&B Singer,United States,23,Sagittarius,December,20,1998,202749,
2660,Spencer,X,TikTok Star,New York City,30,Taurus,April,20,1992,2626,
2661,Spencer,Morgan,Family Member,England,28,Leo,July,26,1993,104418,
2662,Spencer,Bramucci,TikTok Star,United States,17,Libra,September,27,2004,6683,
2663,Spencer,Wilding,Movie Actor,St Asaph,49,Leo,July,26,1972,95287,
2664,Spencer,West,Self-Help Author, Wyoming ,41,Capricorn,January,7,1981,35038,
2665,Spencer,Wells,Geneticist, Georgia ,53,Aries,April,6,1969,180424,
2666,Spencer,Watson,TikTok Star,Rancho Cucamonga,25,Libra,October,22,1996,61912,
2667,Spencer,Walter,TikTok Star, Colorado ,22,Sagittarius,November,26,1999,137077,
2668,Spencer,Wallace,YouTube Star,United States,18,Libra,October,5,2003,17220,
2669,Spencer,Vallentine,TikTok Star,United States,18,Cancer,June,29,2003,59590,
2670,Spencer,Tracy,Movie Actor,Milwaukee,,Aries,April,5,1900,45996,Jun 10
2671,Spencer,Tomich,TV Actor,United States,18,Virgo,September,12,2003,91063,
2672,Spencer,Taylor,Instagram Star,United States,29,Capricorn,January,2,1993,54471,
2673,Spencer,Suval,TikTok Star, Maryland ,17,Capricorn,December,29,2004,35731,
2674,Spencer,Sutherland,Pop Singer,Columbus,29,Virgo,August,31,1992,16190,
2675,Spencer,Susser,Screenwriter, New York ,48,Pisces,March,2,1974,206131,
2676,Spencer,Summers,Politician,England,,Scorpio,October,27,1902,170278,Jan 19
2677,Spencer,Suede,Family Member,United States,21,Virgo,August,25,2000,173734,
2678,Spencer,Stone,War Hero,Sacramento,29,Leo,August,13,1992,75251,
2679,Spencer,Sotelo,Metal Singer,United States,35,Pisces,February,22,1987,45706,
2680,Spencer,Smith,Drummer,Denver,34,Virgo,September,2,1987,13541,
2681,Spencer,Silver,Chemist,San Antonio,,Aquarius,February,6,1941,44695,May 8
2682,Spencer,Sheek,TikTok Star, North Carolina ,22,Virgo,August,29,1999,149661,
2683,Spencer,Serafica,TikTok Star,Philippines,19,Virgo,September,8,2002,29112,
2684,Spencer,Schreiber,TikTok Star,United States,19,Leo,August,2,2002,101040,
2685,Spencer,Saylor,Pop Singer,Youngstown,28,Cancer,July,19,1993,142327,
2686,Spencer,Rubin,TikTok Star, New York ,18,Aries,April,12,2004,84530,
2687,Spencer,Roz,TikTok Star,United States,23,Gemini,June,2,1998,83724,
2688,Spencer,Rivers,Family Member,Atlanta,26,Cancer,June,27,1995,166601,
2689,Spencer,Rice,TV Actor,Canada,59,Aries,April,14,1963,63976,
2690,Spencer,Redford,TV Actress, Michigan ,38,Leo,August,10,1983,128102,
2691,Spencer,Rattler,Football Player,Phoenix,21,Libra,September,28,2000,64849,
2692,Spencer,Pratt,Reality Star,Los Angeles,38,Leo,August,14,1983,21665,
2693,Spencer,Paysinger,Football Player,Los Angeles,33,Cancer,June,28,1988,33271,
2694,Spencer,Paskach,TikTok Star,Omaha,20,Aries,April,9,2002,3068,
2695,Spencer,Park,YouTube Star,United States,17,Cancer,July,7,2004,65918,
2696,Spencer,Owen,YouTube Star,England,33,Libra,October,15,1988,4425,
2697,Spencer,O'Brien,Snowboarder,Canada,34,Aquarius,February,2,1988,145802,
2698,Spencer,Nuzzi,Skateboarder, California ,30,Cancer,July,3,1991,60734,
2699,Spencer,Nitsos,TikTok Star,Sacramento,21,Scorpio,November,8,2000,48319,
2700,Spencer,Neville,TV Actor,United States,31,Virgo,September,14,1990,13413,
2701,Spencer,Nadolsky,Doctor,United States,38,Pisces,March,12,1984,222205,
2702,Spencer,Mow,Instagram Star,United States,26,Aries,April,18,1996,157586,
2703,Spencer,Moss,TV Actress,United States,11,Gemini,May,31,2010,36731,
2704,Spencer,Mills,YouTube Star, Texas ,21,Libra,October,13,2000,118696,
2705,Spencer,Miles,TikTok Star,United States,42,Capricorn,January,9,1980,214020,
2706,Spencer,Maybee,Director,Toronto,44,Libra,October,8,1977,201975,
2707,Spencer,Matthews,Reality Star,London,32,Leo,August,6,1989,14876,
2708,Spencer,Martin,eSports Player, Michigan ,32,Pisces,March,6,1990,27967,
2709,Spencer,Martin,Instagram Star, Kentucky ,19,Libra,October,18,2002,26092,
2710,Spencer,Malnik,Instagram Star, California ,23,Cancer,June,29,1998,140726,
2711,Spencer,MacPherson,TV Actor,Canada,24,Gemini,June,12,1997,15657,
2712,Spencer,Ludwig,Trumpet Player,Los Angeles,31,Cancer,June,24,1990,62345,
2713,Spencer,Lovell,YouTube Star,Salt Lake City,29,Aries,April,14,1993,125936,
2714,Spencer,LOL,YouTube Star,United States,17,Cancer,July,14,2004,141096,
2715,Spencer,Lofranco,Movie Actor,Toronto,29,Libra,October,18,1992,67693,
2716,Spencer,Locke,Movie Actress,Winter Park,30,Virgo,September,20,1991,27347,
2717,Spencer,Lloyd,Pop Singer,Little Rock,27,Virgo,September,8,1994,94628,
2718,Spencer,List,Movie Actor, Florida ,24,Aries,April,6,1998,3958,
2719,Spencer,Liff,Choreographer,Phoenix,37,Aquarius,February,6,1985,210068,
2720,Spencer,Lanning,Football Player,Rock Hill,34,Gemini,May,21,1988,166481,
2721,Spencer,Krug,Rock Singer,Penticton,45,Aries,April,5,1977,149929,
2722,Spencer,Knight,Hockey Player,Darien,21,Aries,April,19,2001,85498,
2723,Spencer,King,TikTok Star,London,19,Virgo,August,27,2002,27484,
2724,Spencer,Kane,Pop Singer,South Bend,25,Scorpio,October,26,1996,23152,
2725,Spencer,Johnson,Instagram Star,United States,28,Sagittarius,December,16,1993,77636,
2726,Spencer,Jennings,TikTok Star,Chapel Hill,17,Aries,April,5,2005,5098,
2727,Spencer,James,Model,United States,27,Gemini,May,24,1994,11246,
2728,Spencer,Huppert,TikTok Star, WI ,19,Aries,April,9,2003,41573,
2729,Spencer,Horton,Family Member,England,31,Cancer,July,15,1990,72469,
2730,Spencer,Horseman,Magician,United States,36,Pisces,March,11,1986,108474,
2731,Spencer,Horne,TikTok Star, Oregon ,17,Libra,October,16,2004,39789,
2732,Spencer,Henry,Podcast Host,Los Angeles,31,Pisces,March,3,1991,60789,
2733,Spencer,Haywood,Basketball Player, Mississippi ,73,Taurus,April,22,1949,81705,
2734,Spencer,Hawk,Family Member,United States,23,Aries,March,26,1999,89823,
2735,Spencer,Hawes,Basketball Player,Seattle,34,Taurus,April,28,1988,141972,
2736,Spencer,Hatcher,Country Singer,United States,25,Taurus,May,7,1997,148475,
2737,Spencer,Hamilton,Skateboarder,Vancouver,31,Virgo,August,28,1990,182051,
2738,Spencer,Guilburt,Painter,Los Angeles,38,Libra,September,24,1983,221456,
2739,Spencer,Grammer,TV Actress,Los Angeles,38,Libra,October,9,1983,54795,
2740,Spencer,Goulding,Instagram Star, Texas ,23,Scorpio,October,24,1998,7828,
2741,Spencer,Gooding,Family Member,New York City,27,Virgo,September,11,1994,96239,
2742,Spencer,Ganus,Voice Actress, California ,23,Taurus,May,1,1999,96802,
2743,Spencer,Fox,Voice Actor,New York City,29,Taurus,May,10,1993,56852,
2744,Spencer,Folau,Football Player,Tonga,49,Aries,April,5,1973,165550,
2745,Spencer,Floyd,TikTok Star,United States,19,Sagittarius,December,9,2002,177125,
2746,Spencer,Fisher,MMA Fighter, North Carolina ,46,Taurus,May,9,1976,186952,
2747,Spencer,Elmer,YouTube Star,Devon,22,Aquarius,February,2,2000,3173,
2748,Spencer,Ealing,eSports Player,England,25,Aquarius,January,26,1997,88510,
2749,Spencer,Dunn,TikTok Star,United States,20,Libra,October,17,2001,124759,
2750,Spencer,Dryden,Drummer, New York ,,Aries,April,7,1938,109418,Jan 11
2751,Spencer,Drever,TV Actor,Canada,18,Virgo,August,30,2003,74705,
2752,Spencer,Dinwiddie,Basketball Player,Los Angeles,29,Aries,April,6,1993,30282,
2753,Spencer,Day,Jazz Singer, Utah ,43,Cancer,June,28,1978,147711,
2754,Spencer,Davis,Guitarist,England,,Cancer,July,17,1939,82290,Oct 19
2755,Spencer,Daniels,Movie Actor,Los Angeles,29,Capricorn,December,23,1992,86063,
2756,Spencer,Cross,Drummer,Knoxville,30,Sagittarius,December,2,1991,166093,
2757,Spencer,Crandall,Country Singer,Denver,27,Sagittarius,December,12,1994,42668,
2758,Spencer,Clawson,Reality Star,Conway,40,Aquarius,February,16,1982,146651,
2759,Spencer,Clark,TV Actor,New York City,34,Libra,September,24,1987,73246,
2760,Spencer,Charnas,Metal Singer,Swampscott,36,Scorpio,November,14,1985,15048,
2761,Spencer,Chamberlain,Metal Singer,Chapel Hill,39,Capricorn,January,4,1983,70567,
2762,Spencer,Campbell,TikTok Star,United States,31,Sagittarius,December,1,1990,125814,
2763,Spencer,Cadell,TikTok Star,United States,22,Scorpio,November,18,1999,27252,
2764,Spencer,Brown,Pop Singer,United States,28,Capricorn,January,1,1994,148839,
2765,Spencer,Breslin,Movie Actor,New York City,30,Taurus,May,18,1992,18217,
2766,Spencer,Boldman,TV Actor,Dallas,29,Leo,July,28,1992,2746,
2767,Spencer,Bledsoe,Reality Star,Atlanta,29,Gemini,June,12,1992,34621,
2768,Spencer,Berke,YouTube Star,United States,30,Capricorn,December,31,1991,123200,
2769,Spencer,Barton,Skateboarder, North Carolina ,27,Scorpio,November,8,1994,51634,
2770,Spencer,Barbosa,TV Actress,Canada,19,Scorpio,October,29,2002,959,
2771,Spencer,Bachus,Politician, Alabama ,74,Capricorn,December,28,1947,160016,
2772,Spencer,Althouse,Instagram Star,United States,31,Pisces,February,21,1991,193276,
2773,Spencer,Aitken,TikTok Star,United States,21,Gemini,May,22,2000,90614,
2774,Spencer,Agnew,YouTube Star,Los Angeles,30,Cancer,July,3,1991,49128,
2775,Spencer,Abraham,Politician, Michigan ,69,Gemini,June,12,1952,195772,
2776,Spence,Taylor,TikTok Star,United States,32,Leo,July,25,1989,38258,
2777,Spence,II,TV Actor,Saint Louis,24,Sagittarius,December,16,1997,18271,
2778,Jean,Howard,TV Actress,Duncan,,Aquarius,January,31,1927,92131,Sep 2
2779,Speedy,Speedy,Dancer,United States,23,Aquarius,January,22,1999,127996,
2780,Speedy,SSJ,YouTube Star,United States,26,Capricorn,January,16,1996,3719,
2781,Speedy,Morman,Journalist,Queens,27,Gemini,June,9,1994,74415,
2782,Speedy,Duncan,Football Player, Alabama ,,Leo,August,10,1942,163871,Dec 9
2783,Speedy,Claxton,Basketball Player, New York ,44,Taurus,May,8,1978,125694,
2784,SpeedSilver,SpeedSilver,YouTube Star,England,19,Cancer,July,9,2002,10403,
2785,Speedoru,Speedoru,YouTube Star,Ireland,27,Scorpio,November,14,1994,149638,
2786,Speech,Speech,Rapper, Wisconsin ,53,Scorpio,October,25,1968,108612,
2787,Spectiplier,Spectiplier,TikTok Star,United States,31,Sagittarius,November,25,1990,211886,
2788,Spectacular,Spectacular,R&B Singer,Miami,35,Virgo,September,7,1986,40355,
2789,Specs,Gonzalez,TikTok Star,England,41,Taurus,April,25,1981,30034,
2790,Special,Head,Magician,United States,37,Leo,August,12,1984,112631,
2791,Special,Ed,Rapper,Brooklyn,50,Taurus,May,16,1972,14283,
2792,Spechie,Spechie,YouTube Star,Santa Barbara,23,Gemini,May,21,1999,29992,
2793,Spazkidin3D,Spazkidin3D,YouTube Star,United States,31,Virgo,September,7,1990,63478,
2794,Spaz,Comedy,YouTube Star,United States,60,Virgo,September,22,1961,41251,
2795,Spawntaneous,Spawntaneous,YouTube Star,United States,29,Capricorn,December,28,1992,86473,
2796,Spawn,Spawn,YouTube Star,Italy,28,Virgo,August,26,1993,51486,
2797,Spawn,Breezie,Reggae Singer,Independence,34,Virgo,September,18,1987,93390,
2798,SPatronne,SPatronne,YouTube Star,England,25,Aries,April,12,1997,162230,
2799,Spatellica23,Spatellica23,TikTok Star,United States,23,Leo,July,25,1998,54544,
2800,Spartan,Eck,TikTok Star,England,34,Aquarius,February,5,1988,109140,
2801,Sparta356,Sparta356,YouTube Star,Palma de Mallorca,18,Scorpio,November,16,2003,25015,
2802,Sparsh,Shah,YouTube Star, New Jersey ,19,Taurus,April,30,2003,38575,
2803,Sparrow,Madden,Family Member,Los Angeles,12,Virgo,September,9,2009,66325,
2804,Sparky,Anderson,Baseball Manager, South Dakota ,,Pisces,February,22,1934,56590,Nov 4
2805,Sparkles,Sparkles,YouTube Star,England,32,Gemini,May,30,1989,56465,
2806,sparklebrightasmr,sparklebrightasmr,TikTok Star,Spain,16,Gemini,June,14,2005,164485,
2807,Sparkle,Sparkle,R&B Singer,Chicago,47,Taurus,May,13,1975,62211,
2808,sparkle_2000,sparkle_2000,TikTok Star,England,21,Virgo,September,16,2000,182394,
2809,SparkDise,SparkDise,YouTube Star,France,22,Scorpio,October,24,1999,44138,
2810,Sparc,Mac,YouTube Star, North Carolina ,29,Scorpio,November,17,1992,110520,
2811,George,McFarland,TV Actor, Texas ,,Libra,October,2,1928,27912,Jun 30
2812,Spanky,Manikan,Stage Actor,Philippines,,Aries,March,22,1942,111763,Jan 18
2813,Spanky,Hayes,Comedian,Detroit,41,Aquarius,January,31,1981,64308,
2814,Spankie,Valentine,YouTube Star,United States,28,Scorpio,November,5,1993,24240,
2815,spanishcvndy,spanishcvndy,Instagram Star, California ,25,Sagittarius,December,18,1996,49395,
2816,Spandy,Andy,YouTube Star,Red Deer,35,Capricorn,December,27,1986,148769,
2817,Spandana,Puchakayala,TV Show Host,India,27,Sagittarius,December,19,1994,155818,
2818,Spammylovey,Spammylovey,TikTok Star,Philippines,24,Leo,August,9,1997,201012,
2819,Spalding,Gray,Autobiographer,Providence,,Gemini,June,5,1941,124692,Jan 11
2820,Spaiidz,Spaiidz,YouTube Star,United States,16,Capricorn,January,5,2006,45313,
2821,Spaghettirome,Spaghettirome,TikTok Star,United States,24,Capricorn,December,30,1997,79168,
2822,Spaghettí,Spaghettí,Instagram Star,El Monte,24,Cancer,June,22,1997,47804,
2823,Spag,Heddy,Music Producer,Netherlands,33,Scorpio,November,17,1988,127116,
2824,Spade,Cooley,Country Singer, Oklahoma ,,Sagittarius,December,17,1910,130219,Nov 23
2825,Spacys,Spacys,TikTok Star,London,18,Cancer,June,28,2003,69666,
2826,Stacey,Coelho,TikTok Star,Los Angeles,41,Virgo,September,4,1980,127037,
2827,Taylor,Lynn,TikTok Star,United States,20,Libra,October,16,2001,17748,
2828,SpaceLyon,SpaceLyon,Twitch Star,United States,28,Leo,July,28,1993,36438,
2829,SpaceJam,Jaye,Rapper,Chicago,31,Virgo,September,1,1990,99238,
2830,SpaceGhostPurrp,SpaceGhostPurrp,Rapper,Miami Gardens,31,Aries,April,1,1991,26105,
2831,spaceboy,spaceboy,Twitch Star,United States,27,Leo,August,21,1994,83859,
2832,SpaceAntiquity,SpaceAntiquity,TikTok Star,Croatia,21,Pisces,March,2,2001,128223,
2833,space,laces,Music Producer,Louisville,25,Aries,March,25,1997,149437,
2834,Space,Draws,TikTok Star,Italy,23,Aries,April,13,1999,172195,
2835,Sp4zie,Sp4zie,YouTube Star,Stockholm,32,Leo,August,22,1989,47131,
2836,sp4cetown,sp4cetown,Instagram Star,United States,19,Scorpio,November,18,2002,127041,
2837,Sp00nerism,Sp00nerism,YouTube Star, Utah ,33,Taurus,April,28,1989,32402,
2838,Spártaco,Vezzani,Pop Singer,Brazil,31,Pisces,March,4,1991,201367,
2839,Spørg,Casper,YouTube Star,Denmark,30,Aquarius,January,20,1992,61536,
2840,Soyunpezazul,Soyunpezazul,Instagram Star,Spain,27,Aquarius,January,28,1995,180904,
2841,Soyul,Soyul,Pop Singer,South Korea,31,Taurus,May,15,1991,89963,
2842,Soytiet,Soytiet,TikTok Star,Vietnam,30,Taurus,May,6,1992,41004,
2843,soysoff,soysoff,TikTok Star,Bogota,20,Gemini,June,12,2001,185681,
2844,SoyRafaAnimacion,SoyRafaAnimacion,YouTube Star,Spain,18,Aries,March,22,2004,179983,
2845,SoyPatra,SoyPatra,TikTok Star,Madrid,20,Scorpio,October,30,2001,212718,
2846,SoyPan,SoyPan,Twitch Star,Culiacan,22,Taurus,May,8,2000,101656,
2847,Soyou,Soyou,Pop Singer,South Korea,30,Aquarius,February,12,1992,59881,
2848,SoyMortal,SoyMortal,YouTube Star,Spain,17,Taurus,May,8,2005,75851,
2849,Jessy,Fontanilla,TikTok Star,Cabanatuan,19,Leo,July,26,2002,37574,
2850,soymiacurcio,soymiacurcio,TikTok Star,Argentina,19,Sagittarius,November,22,2002,124418,
2851,soymaleen,soymaleen,TikTok Star,Mexico,29,Taurus,May,3,1993,76010,
2852,SoyMajoMx,SoyMajoMx,Instagram Star,Mexico,24,Leo,August,22,1997,86291,
2853,soymaaleja,soymaaleja,TikTok Star,Bogota,20,Libra,September,25,2001,80329,
2854,soykarlanori,soykarlanori,TikTok Star, Arizona ,19,Gemini,June,19,2002,26035,
2855,SOYJUANJOSELV,SOYJUANJOSELV,TikTok Star,Colombia,19,Leo,August,2,2002,159259,
2856,SoyJessi,SoyJessi,YouTube Star,Mexico,14,Scorpio,November,13,2007,34050,
2857,SoyGreece,SoyGreece,TikTok Star,Mexico,21,Cancer,June,25,2000,156339,
2858,Soyferx,Soyferx,TikTok Star,Spain,17,Cancer,July,17,2004,196825,
2859,SoyEricko,SoyEricko,YouTube Star,Mexico,17,Aquarius,February,4,2005,58495,
2860,Soyefreeen,Soyefreeen,TikTok Star,Mexico,25,Taurus,May,2,1997,202478,
2861,Dekko,Dekko,TikTok Star,Mexico,23,Sagittarius,December,21,1998,17864,
2862,SoyDany,SoyDany,YouTube Star,Mexico,21,Taurus,May,4,2001,102881,
2863,soycarlitosv,soycarlitosv,TikTok Star,United States,22,Cancer,July,14,1999,216230,
2864,SoyAxder,SoyAxder,TikTok Star,Ibarra,20,Gemini,May,30,2001,154552,
2865,Soyamaris,Soyamaris,TikTok Star, Puerto Rico ,18,Sagittarius,December,11,2003,47119,
2866,soyalexius,soyalexius,TikTok Star,Bolivia,22,Taurus,April,23,2000,153641,
2867,Soy,pringada,YouTube Star,Spain,27,Leo,July,30,1994,66108,
2868,Soy,Luigi,YouTube Star,Mexico,13,Scorpio,November,2,2008,123634,
2869,Soy,Kroon,TV Actor,Eindhoven,26,Gemini,June,18,1995,102765,
2870,Soy,Kim,Movie Actress,Seoul,41,Sagittarius,November,24,1980,201534,
2871,Soy,Rosh,YouTube Star,Mexico,31,Sagittarius,December,3,1990,163037,
2872,Soy,Carlitos,YouTube Star,Mexico,14,Libra,October,10,2007,54650,
2873,Soy,Carlita,Instagram Star,Mexico,6,Gemini,May,22,2015,183290,
2874,Banaz,Banaz,YouTube Star,Bogota,31,Capricorn,January,15,1991,55324,
2875,Soxzzin,Soxzzin,YouTube Star,Brazil,24,Pisces,February,25,1998,164446,
2876,Sowon,Sowon,Rapper,Seoul,26,Sagittarius,December,7,1995,25661,
2877,Sowick,Sowick,YouTube Star,Spain,32,Virgo,September,4,1989,116959,
2878,Sovitia,Nikki,Twitch Star,Kansas City,29,Leo,July,23,1992,107092,
2879,Sovida,Resurreccion,YouTube Star,United States,18,Scorpio,November,15,2003,5364,
2880,Sovann,Yong,Blogger,United States,42,Aries,April,8,1980,148658,
2881,Souvanna,Phouma,Politician,Laos,,Libra,October,7,1901,205289,Jan 10
2882,SouthSideSu,SouthSideSu,Rapper, California ,27,Virgo,September,11,1994,89195,
2883,Southside,Southside,Music Producer,Atlanta,33,Aquarius,February,2,1989,17280,
2884,Southside,Johnny,Rock Singer, NJ ,73,Sagittarius,December,4,1948,136045,
2885,Southpark,Shawty,Instagram Star,Houston,50,Scorpio,October,25,1971,118956,
2886,SouthernVibin,SouthernVibin,TikTok Star,United States,31,Cancer,July,14,1990,183537,
2887,Sousa,Martins,Doctor,Vila Franca de Xira,,Pisces,March,7,1843,193833,Aug 18
2888,SourPqtch,SourPqtch,Twitch Star,United States,17,Cancer,July,6,2004,84067,
2889,Sourav,Joshi,YouTube Star,India,22,Virgo,September,8,1999,46857,
2890,Sourav,Ganguly,Cricket Player,Kolkata,49,Cancer,July,8,1972,50157,
2891,sourbongwater,sourbongwater,TikTok Star, Michigan ,20,Cancer,July,15,2001,30653,
2892,Sour,Drew,TikTok Star,Rochester,25,Gemini,June,11,1996,3961,
2893,Soupytime,Soupytime,TikTok Star,San Diego,19,Cancer,June,23,2002,10789,
2894,Soupypoopy69,Soupypoopy69,TikTok Star,United States,32,Taurus,April,20,1990,40305,
2895,Soupy,Sales,Comedian, NC ,,Capricorn,January,8,1926,71472,Oct 22
2896,Souphanouvong,Souphanouvong,Politician,Laos,,Cancer,July,13,1909,179052,Jan 9
2897,Soupdragon67,Soupdragon67,Instagram Star,England,45,Taurus,May,16,1977,105518,
2898,soupachu,soupachu,TikTok Star,United States,25,Gemini,May,31,1996,94216,
2899,Soup,Soup,TikTok Star,Australia,25,Gemini,May,23,1996,5311,
2900,SouoClaudex,SouoClaudex,TikTok Star,Portugal,19,Gemini,June,7,2002,175831,
2901,SoundSmith,SoundSmith,YouTube Star, Texas ,26,Pisces,February,22,1996,59325,
2902,Sounds,Pizza,YouTube Star,Australia,27,Gemini,May,26,1994,93506,
2903,Soundarya,Soundarya,Movie Actress,India,,Cancer,July,18,1972,114244,Apr 17
2904,Soundarya,Nandakumar,TV Actress,Tamil Nadu,37,Aquarius,February,17,1985,219204,
2905,Soundarya,Ashwin,Director,Chennai,37,Virgo,September,20,1984,172543,
2906,Soumya,Seth,TV Actress,India,32,Libra,October,17,1989,106307,
2907,Soumitra,Chatterjee,Movie Actor,India,,Capricorn,January,19,1935,143599,Nov 15
2908,SoulTravelers3,SoulTravelers3,Blogger, Michigan ,70,Pisces,March,15,1952,218282,
2909,SoulsTRK,SoulsTRK,YouTube Star,Spain,24,Pisces,February,25,1998,74480,
2910,Soulmori,Soulmori,TikTok Star,England,24,Leo,August,3,1997,103235,
2911,soullig,soullig,TikTok Star,Dearborn,23,Leo,July,24,1998,192707,
2912,Soulja,Slim,Rapper,New Orleans,,Virgo,September,9,1977,22675,Nov 26
2913,Soulja,Boy,Rapper,Chicago,31,Leo,July,28,1990,1413,
2914,Souline,McBroom,Family Member,United States,2,Sagittarius,December,19,2019,8928,
2915,Souleymane,Souleymane,TikTok Star,Senegal,19,Scorpio,November,12,2002,167618,
2916,Souleymane,Doukara,Soccer Player,France,30,Libra,September,29,1991,183147,
2917,Souleyman,Sané,Soccer Player,Dakar,61,Pisces,February,26,1961,193259,
2918,Souleyman,Bah,Reality Star,England,23,Capricorn,January,5,1999,175963,
2919,Soul,Soul,YouTube Star,Davenport,17,Cancer,July,9,2004,138135,
2920,Soul.lys,Soul.lys,TikTok Star,Spain,22,Sagittarius,December,16,1999,181858,
2921,Soul,Lex,R&B Singer,United States,26,Sagittarius,December,21,1995,160787,
2922,Soul,Khan,Rapper,Los Angeles,37,Aries,April,18,1985,137045,
2923,Soul,Love,Reggae Singer,Harare,,Sagittarius,November,22,1989,154413,Feb 16
2924,SouL,Animation,YouTube Star,United States,32,Aries,April,18,1990,76176,
2925,Soukaina,Soukaina,YouTube Star,France,24,Taurus,May,6,1998,41900,
2926,Souhila,Mallem,TV Actress,Algeria,33,Gemini,June,13,1988,110889,
2927,Souhila,Lachhab,Pop Singer,Algeria,27,Scorpio,November,9,1994,111076,
2928,Souheila,Yacoub,TV Actress,Geneva,29,Cancer,June,29,1992,222480,
2929,Soufside,Soufside,Rapper, Mississippi ,37,Scorpio,November,19,1984,131096,
2930,Soufjan,Ibrahim,YouTube Star,Germany,22,Leo,August,15,1999,107635,
2931,Soufiene,Nouhi,World Music Singer,France,31,Aquarius,January,27,1991,130456,
2932,Soufiane,Touzani,Soccer Player,Rotterdam,35,Scorpio,October,27,1986,63878,
2933,Soufiane,Guerrab,TV Actor,France,35,Aquarius,February,18,1987,217421,
2934,Soufiane,Eddyani,Rapper,Belgium,22,Scorpio,October,28,1999,65671,
2935,Soufiane,Bernoukh,Comedian,United States,31,Aquarius,January,28,1991,166358,
2936,Soufiane,Bencok,Soccer Player,Belgium,31,Scorpio,October,23,1990,182634,
2937,Soubin,Shahir,Movie Actor,India,38,Libra,October,12,1983,187208,
2938,Souad,Massi,World Music Singer,Algiers,49,Virgo,August,23,1972,130163,
2939,Sou,Fujimoto,Architect,Hokkaido,50,Leo,August,4,1971,220185,
2940,Sou,Faraó,TikTok Star,Brazil,17,Gemini,June,14,2004,186815,
2941,Sou,Flotador,Rapper, Puerto Rico ,35,Leo,August,17,1986,46238,
2942,Sotiris,Ninis,Soccer Player,Albania,32,Aries,April,3,1990,162287,
2943,Sotiris,Moustakas,Movie Actor,Greece,,Virgo,September,17,1940,149369,Jun 4
2944,Sotheary,Bee,Pageant Contestant,Cambodia,24,Pisces,March,4,1998,184499,
2945,Sota,Hanamura,Pop Singer,Hyogo Prefecture,31,Leo,August,15,1990,153630,
2946,Sota,Fukushi,Movie Actor,Tokyo,28,Gemini,May,30,1993,115579,
2947,Sossio,Aruta,Soccer Player,Italy,51,Sagittarius,December,19,1970,204758,
2948,sosopinkypie,sosopinkypie,TikTok Star,Germany,20,Leo,August,21,2001,84262,
2949,Soso,Rungqu,TV Actress,London,38,Gemini,May,24,1983,111437,
2950,SosMula,SosMula,Rapper,Brazil,28,Aries,April,19,1994,14735,
2951,Soslan,Tigiev,Wrestler,Uzbekistan,38,Libra,October,12,1983,199921,
2952,Sosie,Bacon,TV Actress, California ,30,Pisces,March,15,1992,32203,
2953,Soshy,Soshy,Songwriter,Paris,39,Virgo,September,14,1982,89082,
2954,Sosaman,Sosaman,Rapper,United States,32,Scorpio,November,10,1989,91358,
2955,sosajhons,sosajhons,TikTok Star,Venezuela,30,Leo,August,14,1991,102903,
2956,Sosaidsteph,Sosaidsteph,TikTok Star,St. Louis,18,Cancer,July,1,2003,15605,
2957,SOS,Debb,YouTube Star,Brazil,27,Leo,August,21,1994,130358,
2958,SortaRandom,SortaRandom,YouTube Star,United States,21,Aquarius,February,5,2001,127354,
2959,Emma,Lively,TikTok Star, Illinois ,19,Scorpio,October,25,2002,28878,
2960,Sorsha,Morava,YouTube Star,United States,26,Aquarius,February,5,1996,20081,
2961,Sorryiwin,Sorryiwin,YouTube Star,Sweden,21,Pisces,March,7,2001,153910,
2962,Sorrow,TV,YouTube Star,United States,27,Virgo,August,25,1994,95799,
2963,Sorrell,Booke,TV Actor,Buffalo,,Capricorn,January,4,1930,72688,Feb 11
2964,Soroush,Rezaee,Cartoonist,Iran,39,Gemini,May,23,1982,117660,
2965,Sorn,Sorn,Pop Singer,Bangkok,25,Scorpio,November,18,1996,12079,
2966,Sorley,MacLean,Poet,Scotland,,Scorpio,October,26,1911,185954,Nov 24
2967,Sorin,Brotnei,Pop Singer,Baia Mare,41,Sagittarius,December,15,1980,149181,
2968,Sorin,Bontea,Chef,Bucharest,52,Pisces,March,2,1970,128385,
2969,Sorimachi,Takashi,TV Actor,Japan,48,Sagittarius,December,19,1973,192983,
2970,Soriano,Roberto,Soccer Player,Darmstadt,31,Aquarius,February,8,1991,215720,
2971,Soria,Oung,YouTube Star,Cambodia,33,Virgo,September,20,1988,194999,
2972,Sori,Na,Choreographer,South Korea,30,Pisces,February,19,1992,16187,
2973,Sorenova,Sorenova,YouTube Star,England,32,Aquarius,February,8,1990,177281,
2974,Soren,Rasted,Pop Singer,Denmark,52,Gemini,June,13,1969,74911,
2975,Soren,Kierkegaard,Philosopher,Copenhagen,,Taurus,May,5,1813,106088,Nov 11
2976,Soren,Hansen,Golfer,Copenhagen,48,Aries,March,21,1974,75411,
