,first_name,last_name,proffession,Birthplace,Age,Birth Sign,month,day,year,popularity_rate,DEATH DATE
4421,Anna,Batra,Politician,Stockholm,52,Aries,April,14,1970,194101,
4422,Anna,Bates,,Canada,,Leo,August,6,1846,127873,Aug 5
4423,Anna,Baryshnikov,TV Actress, New York ,29,Gemini,May,22,1992,45534,
4424,Anna,Barrón,TikTok Star,Mexico,20,Aries,April,7,2002,142044,
4425,Anna,Barlow,TV Actress, Alabama ,27,Cancer,July,17,1994,42403,
4426,Anna,Banner,Pageant Contestant,Nigeria,27,Aquarius,February,18,1995,81210,
4427,Anna_b_official,Anna_b_official,TikTok Star,England,24,Taurus,May,20,1998,23883,
4428,Anna,Ayorinde,TikTok Star,Spain,16,Gemini,May,24,2005,95600,
4429,Anna,Aurelia,TikTok Star,Germany,20,Virgo,September,4,2001,73006,
4430,Anna,Atkins,Photographer,England,,Pisces,March,16,1799,130485,Jun 9
4431,Anna-Ashley,Anna-Ashley,TikTok Star, Texas ,23,Cancer,July,19,1998,130044,
4432,Anna,Archer,Instagram Star,Brussels,20,Libra,September,26,2001,20926,
4433,Anna,Annaandelisa,TikTok Star,Italy,21,Aries,April,3,2001,166801,
4434,Anna,Anka,Model,Poland,51,Taurus,April,28,1971,72758,
4435,Anna,Andres,Pageant Contestant,Lviv,28,Scorpio,November,17,1993,103500,
4436,Anna,Allahverdian,TikTok Star,Houston,18,Gemini,June,8,2003,103212,
4437,Anna,Aleksandrzak,Reality Star,Poland,29,Libra,October,1,1992,116443,
4438,Anna,Albus,Pop Singer,United States,28,Sagittarius,November,24,1993,83656,
4439,Anna,Akhmatova,Poet,Russia,,Cancer,June,23,1889,179270,Mar 5
4440,Anna,Akana,YouTube Star, California ,32,Leo,August,18,1989,8635,
4441,Anna,Aerien,Cosplayer,Spain,33,Capricorn,December,31,1988,213701,
4442,Anna,Acton,TV Actress,England,45,Aquarius,January,29,1977,46105,
4443,Anna,Abreu,Pop Singer,Vantaa,32,Aquarius,February,7,1990,88352,
4444,Anna,Abdallah,Politician,Tanzania,81,Leo,July,26,1940,192555,
4445,Anna,Šulcová,YouTube Star,Czech Republic,23,Pisces,March,4,1999,35476,
4446,Ann,Wynn,Blogger,Silver Spring,30,Scorpio,November,14,1991,158250,
4447,Ann,Wolfe,Boxer,Austin,51,Capricorn,January,17,1971,144388,
4448,Ann,Wilson,Rock Singer,San Diego,71,Gemini,June,19,1950,10020,
4449,Ann,Williams,TV Actress,"Washington, DC",,Taurus,May,18,1936,175697,Dec 13
4450,Ann,Widdecombe,Politician,England,74,Libra,October,4,1947,50948,
4451,Ann,Wedgeworth,TV Actress,Abilene,,Aquarius,January,21,1934,97916,Nov 16
4452,Ann,Ward,Model,Dallas,31,Taurus,April,20,1991,78585,
4453,Ann,Voskamp,Religious Author,Canada,48,Leo,August,10,1973,201272,
4454,Ann,Elsen,TV Show Host,Belgium,42,Capricorn,December,27,1979,212262,
4455,Ann,Umbird,Model,Kiev,28,Sagittarius,November,24,1993,124634,
4456,Ann,Turkel,TV Actress,New York City,75,Cancer,July,16,1946,140962,
4457,Ann,Todd,Movie Actress,England,,Aquarius,January,24,1909,156910,May 6
4458,Ann,Taylor,Poet,England,,Aquarius,January,30,1782,80030,Dec 20
4459,Ann,Stephens,Novelist, CT ,,Aries,March,30,1810,182523,Aug 20
4460,Ann,Sothern,Movie Actress, ND ,,Aquarius,January,22,1909,75600,Mar 15
4461,Ann,Sophie,Pop Singer,London,31,Virgo,September,1,1990,95987,
4462,Ann,Skelly,TV Actress,Dublin,25,Sagittarius,December,6,1996,195737,
4463,Ann,Shoket,Journalist, Pennsylvania ,49,Gemini,June,16,1972,156206,
4464,Ann,Sheridan,Movie Actress,Denton,,Pisces,February,21,1915,96046,Jan 21
4465,Ann,Shen,Illustrator, California ,37,Scorpio,November,5,1984,221031,
4466,Ann,Sheetal,Movie Actress,Kochi,27,Leo,August,2,1994,202862,
4467,Ann,Serrano,Family Member,Hartford,61,Sagittarius,December,18,1960,125020,
4468,Ann,Scott,Novelist,France,56,Scorpio,November,3,1965,186040,
4469,Ann,Savage,Movie Actress, South Carolina ,,Pisces,February,19,1921,183262,Dec 25
4470,Ann,Rutledge,Family Member, Kentucky ,,Capricorn,January,7,1813,203158,Aug 25
4471,Ann,Rutherford,Movie Actress, Texas ,,Scorpio,November,2,1917,117424,Jun 11
4472,Ann,Rule,Non-Fiction Author, MI ,,Libra,October,22,1931,83832,Jul 26
4473,Ann,Romney,Political Wife,Detroit,73,Aries,April,16,1949,139406,
4474,Ann,Robinson,Movie Actress,Los Angeles,92,Gemini,May,25,1929,78842,
4475,Ann,Richards,Politician, TX ,,Virgo,September,1,1933,68607,Sep 13
4476,Ann,Reinking,Stage Actress,Seattle,,Scorpio,November,10,1949,41460,Dec 12
4477,Ann,Reardon,YouTube Star,Australia,46,Leo,August,16,1975,10034,
4478,Ann,Radcliffe,Novelist,England,,Cancer,July,9,1764,133861,Feb 7
4479,Ann,Qi,Instagram Star,Malaysia,26,Taurus,April,28,1996,220470,
4480,Ann,Putnam,, Massachusetts ,,Libra,October,18,1679,159694,Oct 18
4481,Ann,Prentiss,Movie Actress,San Antonio,,Sagittarius,November,27,1939,181628,Jan 12
4482,Ann,Petry,Novelist, Connecticut ,,Libra,October,12,1908,185664,Apr 28
4483,Ann,Pennington,Stage Actress, Delaware ,,Capricorn,December,23,1893,180241,Nov 4
4484,Ann,Peebles,Blues Singer,St. Louis,75,Taurus,April,27,1947,108129,
4485,Ann,Patchett,Novelist,Los Angeles,58,Sagittarius,December,2,1963,102325,
4486,Ann,Osok,TikTok Star,United States,19,Taurus,April,23,2003,136455,
4487,Ann,Osman,MMA Fighter,Malaysia,35,Gemini,June,19,1986,184873,
4488,Ann,Olsen,Instagram Star,Norway,33,Virgo,September,11,1988,57202,
4489,Ann,Nesby,R&B Singer, Illinois ,66,Leo,July,24,1955,140154,
4490,Ann,Morrison,Stage Actress, Iowa ,66,Aries,April,9,1956,203525,
4491,Ann,Moore,Business Executive, Virginia ,71,Gemini,May,29,1950,168402,
4492,Ann,Mitchell,TV Actress,England,83,Taurus,April,22,1939,64552,
4493,Ann,Miller,Movie Actress, TX ,,Aries,April,12,1923,75260,Jan 22
4494,Ann,Meyers,Basketball Player,San Diego,67,Aries,March,26,1955,134671,
4495,Ann,Maurice,Interior Designer, Michigan ,70,Scorpio,November,11,1951,207813,
4496,Ann,Mateo,Model,Quezon City,29,Aries,April,16,1993,90540,
4497,Ann,Martin,Young Adult Author,Princeton,66,Leo,August,12,1955,16372,
4498,Ann,Marie,Pop Singer,Chicago,26,Scorpio,November,20,1995,2692,
4499,Ann-Marie,Macdonald,Playwright,Germany,63,Scorpio,October,29,1958,106476,
4500,Ann-Marie,Hoang,Stylist,United States,32,Scorpio,November,5,1989,186405,
4501,Ann-Marie,Crooks,Wrestler,Jamaica,56,Virgo,September,12,1965,180223,
4502,Ann,Margret,Movie Actress,Sweden,81,Taurus,April,28,1941,12062,
4503,Ann,Mahoney,TV Actress,Rochester,46,Taurus,April,24,1976,154481,
4504,Ann,Magnuson,TV Actress,Charleston,66,Capricorn,January,4,1956,121983,
4505,Ann,Lowe,Fashion Designer, AL ,,Scorpio,November,21,1898,109791,Mar 20
4506,Ann,Look,YouTube Star,Mar del Plata,27,Aquarius,January,20,1995,162142,
4507,Ann,Lipinska,Reality Star,Norway,32,Libra,September,29,1989,97613,
4508,Ann,Li,Entrepreneur,Bangkok,27,Capricorn,January,17,1995,130078,
4509,Ann,Lee,Religious Leader,Manchester,,Pisces,February,29,1736,90346,Sep 8
4510,Ann,Le,YouTube Star,Vietnam,36,Scorpio,November,1,1985,35538,
4511,Ann,Landers,Journalist,Sioux City,,Cancer,July,4,1918,83885,Jun 22
4512,Ann,Korologos,Politician, New Jersey ,80,Scorpio,November,16,1941,170156,
4513,Ann,Kok,TV Actress,Singapore,49,Capricorn,January,11,1973,185899,
4514,Ann,Kirkpatrick,Politician, Arizona ,72,Aries,March,24,1950,178954,
4515,Ann,Kiessling,Biologist, Oregon ,80,Aries,March,29,1942,209917,
4516,Ann-Kathrin,Martin,Instagram Star,Germany,34,Libra,October,8,1987,198026,
4517,Ann-Kathrin,Brommel,Instagram Star,Germany,32,Sagittarius,December,6,1989,64945,
4518,Ann-Kathrin,Boll,Blogger,Gelsenkirchen,25,Aquarius,January,20,1997,205173,
4519,Ann,Kaplan,Reality Star,Canada,61,Scorpio,November,2,1960,142567,
4520,Ann,Judson,Missionary, Massachusetts ,,Capricorn,December,22,1789,212372,Oct 24
4521,Ann,Jillian,TV Actress,Cambridge,72,Aquarius,January,29,1950,66130,
4522,Ann,Jaafar,Instagram Star,Malaysia,30,Aquarius,January,27,1992,221158,
4523,Ann,Hui,Director,China,74,Gemini,May,23,1947,197500,
4524,Ann,Hood,Novelist, Rhode Island ,65,Sagittarius,December,9,1956,189691,
4525,Ann,Hoang,YouTube Star,England,31,Taurus,May,9,1991,89357,
4526,Ann,Heasley,Blogger,United States,36,Leo,August,14,1985,29840,
4527,Ann,Harding,Movie Actress,San Antonio,,Leo,August,7,1902,139371,Sep 1
4528,Ann,Handley,Self-Help Author,United States,58,Scorpio,November,3,1963,139174,
4529,Ann,Callaway,Stage Actress, Illinois ,63,Gemini,May,30,1958,141713,
4530,Ann,Hamilton,Multimedia Artist, Ohio ,65,Cancer,June,22,1956,159309,
4531,Ann,Guilbert,Movie Actress,Minneapolis,,Libra,October,16,1928,112901,Jun 14
4532,Ann,Granada,TikTok Star,Philippines,24,Cancer,July,13,1997,218828,
4533,Ann,Gloag,Entrepreneur,Scotland,79,Sagittarius,December,10,1942,72046,
4534,Ann,Gillis,Movie Actress, Arkansas ,,Aquarius,February,12,1927,110304,Jan 31
4535,Ann,Gerry,Political Wife, New York ,,Leo,August,12,1763,167802,Mar 17
4536,Ann,Friedman,Journalist, IA ,40,Capricorn,January,10,1982,82872,
4537,Ann,Flood,Soap Opera Actress,New York City,87,Scorpio,November,12,1934,144722,
4538,Anne,Fletcher,Director,Detroit,56,Taurus,May,1,1966,149021,
4539,Ann,Elder,Screenwriter, Ohio ,79,Virgo,September,21,1942,179469,
4540,Ann,Dvorak,Movie Actress,New York City,,Leo,August,2,1911,178895,Dec 10
4541,Ann,Dusenberry,TV Actress, Arizona ,63,Virgo,September,13,1958,172306,
4542,Ann,Dunwoody,War Hero, New York ,69,Capricorn,January,14,1953,176730,
4543,Ann,Dunham,Family Member,Wichita,,Sagittarius,November,29,1942,48159,Dec 7
4544,Ann,Druyan,TV Producer,New York City,72,Gemini,June,13,1949,140866,
4545,Ann,Dowd,Movie Actress, Massachusetts ,66,Aquarius,January,30,1956,109331,
4546,Ann,Doran,Movie Actress,Amarillo,,Leo,July,28,1911,171868,Sep 19
4547,Ann,Denise,Model,England,33,Gemini,June,11,1988,104117,
4548,Ann,Cusack,Movie Actress,Brooklyn,60,Gemini,May,22,1961,129227,
4549,Ann,Curry,Journalist, Guam ,65,Scorpio,November,19,1956,49953,
4550,Ann,Coulter,Novelist,New York City,60,Sagittarius,December,8,1961,29664,
4551,Ann,Cook,Novelist, New York ,95,Scorpio,November,20,1926,64668,
4552,Ann,Colin,Reality Star,United States,46,Scorpio,November,16,1975,39412,
4553,Ann,Christy,Pop Singer,Belgium,,Virgo,September,22,1945,191108,Aug 7
4554,Ann,Casey,Wrestler, Alabama ,,Libra,September,29,1938,187443,Mar 1
4555,Ann,Carson,Poet,Toronto,93,Pisces,March,19,1929,162326,
4556,Ann,Carlson,Dancer, Illinois ,67,Libra,October,21,1954,212075,
4557,Ann,Brashares,Young Adult Author,Alexandria,54,Leo,July,30,1967,140262,
4558,Ann,Bos,YouTube Star, Tennessee ,9,Gemini,May,27,2012,95889,
4559,Ann,Blyth,Movie Actress,Mount Kisco,93,Leo,August,16,1928,63185,
4560,Ann,Biderman,Screenwriter, Florida ,70,Leo,August,15,1951,219540,
4561,Ann,Beattie,Novelist,"Washington, DC",74,Virgo,September,8,1947,191764,
4562,Ann,Bai,Pop Singer,Taipei,30,Libra,September,27,1991,212544,
4563,Ann,Davis,TV Actress,Schenectady,,Taurus,May,3,1926,33230,Jun 1
4564,Ann,Aguirre,Young Adult Author,United States,51,Virgo,August,27,1970,183347,
4565,Anmol,Rodriguez,TikTok Star,India,29,Scorpio,November,17,1992,173040,
4566,Anmol,Kwatra,Instagram Star,Punjab,26,Taurus,May,16,1996,93500,
4567,Anmol,KC,Movie Actor,Kathmandu,30,Gemini,May,30,1991,36764,
4568,Anmol,Maan,World Music Singer,India,32,Pisces,February,26,1990,179714,
4569,Anmol,Chaudhary,Reality Star,India,27,Scorpio,November,2,1994,91696,
4570,Anmol,Bhatia,Instagram Star,Delhi,26,Leo,August,16,1995,114177,
4571,Anmarie,Camacho,Model,Venezuela,35,Leo,July,26,1986,92237,
4572,Anllela,Sagra,Model,Colombia,28,Libra,October,6,1993,19415,
4573,Anky,Grunsven,Equestrian,Netherlands,54,Capricorn,January,2,1968,108473,
4574,Ankush,Hazra,Movie Actor,India,33,Aquarius,February,14,1989,129686,
4575,Ankush,Bhardwaj,Pop Singer,India,29,Sagittarius,December,11,1992,183398,
4576,Ankur,Rathee,TV Actor,Haryana,31,Aries,March,24,1991,99984,
4577,Ankur,Bhatia,Movie Actor,Bhopal,41,Gemini,May,24,1980,183945,
4578,Anklespankin,Anklespankin,YouTube Star,United States,26,Cancer,July,6,1995,66179,
4579,Ankitta,Sharma,TV Actress,Punjab,27,Gemini,May,31,1994,128352,
4580,Ankita,Singh,Instagram Star,Lucknow,32,Leo,July,28,1989,200432,
4581,Ankita,Sharma,TV Actress,India,35,Aquarius,February,7,1987,87239,
4582,Ankita,Mora,Blogger,India,29,Cancer,July,17,1992,222466,
4583,Ankita,Lokhande,TV Actress,India,37,Sagittarius,December,19,1984,55887,
4584,Ankita,Konwar,Instagram Star,India,30,Virgo,August,30,1991,139576,
4585,Ankita,Jaiswal,Instagram Star,India,28,Capricorn,January,1,1994,221591,
4586,Ankita,Dave,Instagram Star,India,28,Gemini,June,2,1993,128138,
4587,Ankita,Chhetri,TikTok Star,India,21,Virgo,August,25,2000,157794,
4588,Ankita,Bhargava,TV Actress,India,40,Leo,August,17,1981,166624,
4589,Ankita,Arora,Instagram Star,Delhi,33,Aries,April,8,1989,205631,
4590,Ankit,Tiwari,World Music Singer,India,36,Pisces,March,6,1986,96230,
4591,Ankit,Sharda,Music Producer,India,30,Capricorn,January,4,1992,215436,
4592,Ankit,Shah,Instagram Star,San Francisco,28,Sagittarius,December,14,1993,81827,
4593,Ankit,Mohan,TV Actor,Delhi,34,Aquarius,January,20,1988,166702,
4594,Ankit,Gupta,Model,India,33,Scorpio,November,6,1988,109085,
4595,Ankit,Gera,TV Actor,New Delhi,34,Virgo,September,1,1987,181462,
4596,Ankit,Dhame,Photographer,India,25,Virgo,September,1,1996,177243,
4597,Ankit,Bathla,TV Actor,New Delhi,33,Libra,October,10,1988,132916,
4598,Anke,Engelke,Comedian,Canada,56,Sagittarius,December,21,1965,70974,
4599,Ankarali,Yasemin,World Music Singer,Ankara,42,Virgo,September,4,1979,220478,
4600,Ankara,Messi,TikTok Star,Buenos Aires,27,Aquarius,January,28,1995,124276,
4601,Anka,Zhuravleva,Photographer,Russia,41,Sagittarius,December,4,1980,220167,
4602,Anka,Dziedzic,Instagram Star,Warsaw,36,Scorpio,November,12,1985,222382,
4603,Anjum,Fakih,TV Actress,India,25,Gemini,June,7,1996,88536,
4604,Anjulie,Persaud,Pop Singer,Oakville,39,Gemini,May,21,1983,54533,
4605,Anju,Mahendru,Movie Actress,India,76,Capricorn,January,11,1946,162179,
4606,Anju,Kurian,Movie Actress,India,28,Leo,August,9,1993,82968,
4607,Anjo,Damiles,Soap Opera Actor,Las Pinas,26,Taurus,May,10,1996,134106,
4608,Anjli,Mohindra,TV Actress,England,32,Pisces,February,20,1990,97880,
4609,Anjini,Dhawan,Instagram Star,Mumbai,22,Aquarius,February,9,2000,128709,
4610,Anji,Salvalacion,Pop Singer,Philippines,19,Libra,September,24,2002,130128,
4611,Anji,Manji,World Music Singer,Jakarta,42,Libra,October,5,1979,130413,
4612,Anji,Bee,YouTube Star,United States,54,Aquarius,February,2,1968,143970,
4613,Anjeza,Gjoni,TikTok Star,United States,20,Virgo,September,20,2001,112254,
4614,Anjelo,Baligad,Dancer,United States,20,Libra,October,19,2001,80244,
4615,Anjelina,Belakovskaia,Chess Player,Odessa,53,Taurus,May,17,1969,84414,
4616,Anjelika,Lara,YouTube Star,United States,23,Cancer,July,9,1998,83117,
4617,Anjelika,Washington,TV Actress,United States,24,Taurus,May,15,1998,54983,
4618,Anjelica,Huston,Movie Actress,Santa Monica,70,Cancer,July,8,1951,14866,
4619,Anjelica,Fellini,TV Actress,New York City,27,Sagittarius,November,26,1994,46629,
4620,Anjelah,Johnson,Comedian,San Jose,40,Taurus,May,14,1982,11457,
4621,Anjanette,Comer,Movie Actress, Texas ,82,Leo,August,7,1939,160208,
4622,Anjana,Sukhani,Movie Actress,India,40,Sagittarius,December,10,1981,150765,
4623,Anjana,Sowmya,World Music Singer,India,36,Libra,September,29,1985,216419,
4624,Anjana,Singh,Movie Actress,Lucknow,31,Leo,August,7,1990,205537,
4625,Anjana,Rangan,TV Show Host,Chennai,32,Virgo,August,25,1989,210539,
4626,Anjan,Dutt,Movie Actor,India,69,Capricorn,January,19,1953,185546,
4627,Anjali,Anjali,Movie Actress,India,35,Gemini,June,16,1986,41160,
4628,Anjali,World,R&B Singer,San Francisco,29,Virgo,September,15,1992,68478,
4629,Anjali,Upasana,TV Actress,India,33,Cancer,July,16,1988,180100,
4630,Anjali,Ranadive,Pop Singer,San Francisco,29,Virgo,September,15,1992,150930,
4631,Anjali,Pinto,Photographer,United States,33,Capricorn,January,19,1989,196665,
4632,Anjali,Jay,TV Actress,Bengaluru,46,Leo,August,9,1975,185907,
4633,Anjali,Sangwan,Doctor,India,48,Scorpio,November,14,1973,204322,
4634,Anjali,Henna,Instagram Star,United States,27,Aquarius,January,26,1995,167503,
4635,Anjali,Choudhary,Instagram Star,India,30,Taurus,April,25,1992,112079,
4636,Anjali,Chakra,Instagram Star,United States,26,Capricorn,January,7,1996,48595,
4637,Anjali,Bhimani,TV Actress,Cleveland,47,Virgo,August,30,1974,62861,
4638,Anja,Zeidler,Model,Switzerland,28,Leo,July,27,1993,122512,
4639,Anja,Winter,YouTube Star,Germany,31,Cancer,July,5,1990,188115,
4640,Anja,Socanac,Instagram Star,Sarajevo,34,Taurus,April,30,1988,211256,
4641,Anja,Schneider,DJ,Germany,45,Aries,April,6,1977,206540,
4642,Anja,Savcic,Movie Actress,Sarajevo,29,Sagittarius,November,27,1992,97488,
4643,Anja,Rupel,Pop Singer,Slovenia,56,Pisces,March,16,1966,152874,
4644,Anja,Rubik,Model,Rzeszow,38,Gemini,June,12,1983,31598,
4645,Anja,Loven,Entrepreneur,Denmark,43,Virgo,September,4,1978,181361,
4646,Anja,Parson,Skier,Sweden,41,Taurus,April,25,1981,163140,
4647,Anja,Nissen,Pop Singer,Australia,26,Scorpio,November,6,1995,66322,
4648,Anja,Mertens,YouTube Star,Germany,34,Libra,September,25,1987,37441,
4649,Anja,Leuenberger,Model,Switzerland,29,Leo,August,14,1992,115850,
4650,Anja,Ellam,TV Actress,Canada,28,Cancer,July,3,1993,135484,
4651,Anja,Dujakovic,Instagram Star,Croatia,25,Leo,August,7,1996,70053,
4652,Anja,Damnjanovic,TikTok Star,Belgrade,18,Gemini,May,22,2003,67196,
4653,Anja,Blagojevic,Instagram Star,Bosnia And Herzegovina,22,Pisces,February,20,2000,26671,
4654,Anj,Nanong,Instagram Star,Philippines,29,Virgo,September,9,1992,215521,
4655,Anj,Baig,Reality Star,England,39,Virgo,September,11,1982,177007,
4656,Aniyah,Inman,Dancer,Las Vegas,20,Aries,March,23,2002,8773,
4657,Aniyah,Cossey,Dancer, California ,21,Taurus,May,7,2001,42025,
4658,Aniyah,A,Instagram Star,Atlanta,25,Gemini,June,3,1996,13908,
4659,Aniya,Aniya,YouTube Star, Georgia ,22,Scorpio,November,2,1999,22086,
4660,Aniya,Wayans,Family Member,United States,17,Libra,September,30,2004,53501,
4661,Anix,Anix,YouTube Star,Canada,17,Sagittarius,December,17,2004,2782,
4662,Anivar,Anivar,Pop Singer,Russia,25,Gemini,May,27,1996,101102,
4663,Anivar,Larios,TikTok Star, California ,33,Libra,October,11,1988,135760,
4664,Anitta,Anitta,Pop Singer,Rio de Janeiro,29,Aries,March,30,1993,1663,
4665,Anitta,Today,TikTok Star,Brazil,29,Aries,March,30,1993,56003,
4666,Anitta,Bittnerova,Instagram Star,Czech Republic,22,Gemini,May,24,1999,61767,
4667,Anitra,Renee,Instagram Star,Detroit,24,Capricorn,January,6,1998,41150,
4668,Anitagroowe,Anitagroowe,TikTok Star,Czech Republic,23,Pisces,February,19,1999,13116,
4669,AnitaBtwice,AnitaBtwice,YouTube Star,Spain,28,Virgo,September,20,1993,216107,
4670,Anitabetanz,Anitabetanz,TikTok Star,Mexico,19,Cancer,June,22,2002,101814,
4671,Anita,Yokota,Blogger,United States,48,Aries,April,5,1974,195796,
4672,Anita,Wilson,Gospel Singer,East St Louis,45,Gemini,June,19,1976,144282,
4673,Anita,Werner,Journalist,Lodz,44,Aries,March,28,1978,221116,
4674,Anita,Ward,R&B Singer,Memphis,64,Sagittarius,December,20,1957,46354,
4675,Anita,Tsoy,Pop Singer,Moscow,51,Aquarius,February,7,1971,132702,
4676,Anita,Thomas,Instagram Star,Buenos Aires,30,Gemini,June,13,1991,222465,
4677,Anita,Tembleque,Model,La Coruña,24,Gemini,May,21,1998,199218,
4678,Anita,Szydlowska,Instagram Star,Krakow,32,Sagittarius,December,12,1989,169521,
4679,Anita,Stories,YouTube Star,Italy,29,Aries,April,6,1993,59523,
4680,Anita,Sarkeesian,Blogger,Canada,38,Leo,August,15,1983,46296,
4681,Anita,Samantha,YouTube Star,United States,28,Aries,April,2,1994,55489,
4682,Anita,Sadowska,Photographer,Ireland,30,Aries,April,6,1992,186604,
4683,Anita,Roddick,Entrepreneur,England,,Scorpio,October,23,1942,95101,Sep 10
4684,Anita,Roberts,Biologist, Pennsylvania ,,Aries,April,3,1942,209525,Mar 26
4685,Anita,Rani,Journalist,West Yorkshire,44,Scorpio,October,25,1977,72049,
4686,Anita,Rachvelishvili,Opera Singer,Georgia (country),37,Cancer,June,28,1984,202224,
4687,Anita,Punt,Field Hockey Player,New Zealand,34,Libra,October,2,1987,160508,
4688,Anita,Pointer,Soul Singer, California ,74,Aquarius,January,23,1948,83012,
4689,Anita,Palvin,Instagram Star,Budapest,32,Pisces,March,15,1990,89380,
4690,Anita,Pallenberg,Movie Actress,Rome,,Aries,April,6,1942,74065,Jun 13
4691,Anita,Okoye,Instagram Star,Nigeria,33,Scorpio,November,8,1988,192749,
4692,Anita,O'Day,Jazz Singer,Chicago,,Libra,October,18,1919,159004,Nov 23
4693,Anita,Mui,Pop Singer,Hong Kong,,Libra,October,10,1963,61355,Dec 30
4694,Anita,Moshkelgosha,Instagram Star,Iran,24,Aries,April,13,1998,217696,
4695,Anita,Morris,Stage Actress, North Carolina ,,Pisces,March,14,1943,131768,Mar 2
4696,Anita,Morán,Instagram Star,Argentina,19,Aquarius,January,28,2003,153551,
4697,Anita,Moorjani,Non-Fiction Author,Singapore,63,Pisces,March,16,1959,197153,
4698,Anita,Matamoros,Instagram Star,Spain,21,Leo,July,28,2000,110616,
4699,Anita,Martinez,Politician,  Texas ,96,Sagittarius,December,8,1925,190436,
4700,Anita,Marshall,Model,Boston,31,Pisces,February,25,1991,159027,
4701,Anita,Loos,Screenwriter, California ,,Taurus,April,26,1889,190593,Aug 18
4702,Anita,Lizana,Tennis Player,Chile,,Scorpio,November,19,1915,204963,Aug 21
4703,Anita,Lerche,Pop Singer,Denmark,48,Sagittarius,December,21,1973,207007,
4704,Anita,Latifi,Pop Singer,Germany,26,Capricorn,January,16,1996,171042,
4705,Anita,Kiss,Makeup Artist,Annapolis,19,Virgo,September,17,2002,197952,
4706,Anita,King,Movie Actress, Indiana ,,Leo,August,14,1884,202071,Jun 10
4707,Anita,Kerr,Country Singer, Tennessee ,94,Scorpio,October,31,1927,193717,
4708,Anita,Kaushik,Reality Star,England,30,Pisces,March,14,1992,86658,
4709,Anita,Joseph,Movie Actress,Anambra,37,Capricorn,January,4,1985,156233,
4710,Anita,Hill,Lawyer, OK ,65,Leo,July,30,1956,119705,
4711,Anita,Herbert,Instagram Star,Hungary,32,Capricorn,December,29,1989,105737,
4712,Anita,Hassanandani,TV Actress,India,42,Aries,April,14,1980,62900,
4713,Anita,Hara,Movie Actress,Jakarta,42,Aries,March,29,1980,210457,
4714,Anita,Gorbicz,Handball Player,Hungary,39,Taurus,May,13,1983,146674,
4715,Anita,Gillette,Movie Actress,Baltimore,85,Leo,August,16,1936,145191,
4716,Anita,Antoinette,Reggae Singer,Kingston,32,Leo,August,4,1989,173931,
4717,Anita,Fabiola,TV Actress,Kampala,27,Gemini,June,7,1994,157851,
4718,Anita,Erskine,TV Show Host,Jerusalem,43,Sagittarius,December,3,1978,159458,
4719,Anita,Ekberg,Movie Actress,Malmö,,Libra,September,29,1931,52383,Jan 11
4720,Anita,Dongre,Fashion Designer,India,58,Libra,October,3,1963,173213,
4721,Anita,Dobson,Soap Opera Actress,England,73,Taurus,April,29,1949,46876,
4722,Anita,Desai,Novelist,India,84,Cancer,June,24,1937,184816,
4723,Anita,Rey,TV Actress,Spain,37,Aries,April,6,1985,201870,
4724,Anita,Darian,Opera Singer, Michigan ,,Taurus,April,26,1927,168280,Feb 1
4725,Anita,Castanheira,Instagram Star,Portugal,30,Gemini,June,20,1991,109401,
4726,Anita,Corsini,TV Show Host,Raleigh,45,Pisces,March,7,1977,112005,
4727,Anita,Cochran,Country Singer, MI ,55,Aquarius,February,6,1967,188141,
4728,Anita,Chui,Movie Actress,Hong Kong,33,Gemini,May,27,1988,208904,
4729,Anita,Carter,Country Singer,Maces Spring,,Aries,March,31,1933,153857,Jul 29
4730,Anita,Caprioli,Movie Actress,Italy,48,Sagittarius,December,11,1973,116343,
4731,Anita,Bryant,Pageant Contestant, OK ,82,Aries,March,25,1940,75119,
4732,Anita,Briem,Movie Actress,Reykjavik,39,Gemini,May,29,1982,93878,
4733,Anita,Borg,Computer Scientist, Illinois ,,Capricorn,January,17,1949,185751,Apr 6
4734,Anita,Beleno,Instagram Star,Medellin,32,Libra,October,5,1989,222501,
4735,Anita,Barone,TV Actress,St. Louis,57,Libra,September,25,1964,34179,
4736,Anita,Baker,R&B Singer,Toledo,64,Aquarius,January,26,1958,10277,
4737,Anita,Asante,Soccer Player,London,37,Taurus,April,27,1985,208300,
4738,Anita,Anikic,Instagram Star,Slovenia,32,Capricorn,January,7,1990,210213,
4739,Anita,Anand,Journalist,England,50,Taurus,April,28,1972,212239,
4740,Anita,Toledo,Pop Singer,Argentina,46,Aries,March,31,1976,158148,
4741,Anita,Alvarado,Movie Actress,Santiago,49,Capricorn,December,25,1972,213992,
4742,Anita,Abel,TV Actress,Budapest,47,Pisces,March,7,1975,218690,
4743,anistxa,anistxa,TikTok Star,France,21,Libra,October,17,2000,85895,
4744,AnissasRv,AnissasRv,Instagram Star,France,21,Scorpio,November,10,2000,78881,
4745,Anissa,Zajac,Blogger,United States,46,Cancer,July,2,1975,155324,
4746,Anissa,Tlev,Instagram Star,France,31,Aquarius,February,12,1991,183129,
4747,Anissa,Jones,TV Actress,West Lafayette,,Pisces,March,11,1958,34107,Aug 28
4748,Anissa,Jebbari,Reality Star,France,27,Scorpio,October,26,1994,144981,
4749,Anissa,Faizul,Instagram Star,Malaysia,24,Capricorn,January,4,1998,130101,
