,first_name,last_name,proffession,Birthplace,Age,Birth Sign,month,day,year,popularity_rate,DEATH DATE
6000,Temepara,Bailey,Netball Player,New Zealand,46,Scorpio,October,23,1975,196481,
6001,Temara,Melek,Pop Singer, California ,24,Taurus,May,4,1998,78136,
6002,Telvin,Smith,Football Player,United States,31,Aries,April,11,1991,102514,
6003,Telusa,Veainu,Rugby Player,New Zealand,31,Capricorn,December,26,1990,151472,
6004,Telmo,Trenado,YouTube Star,Spain,27,Taurus,April,25,1995,140075,
6005,Telma,Monteiro,Martial Artist,Lisbon,36,Capricorn,December,27,1985,189072,
6006,Telma,Lee,World Music Singer,Brazil,29,Taurus,May,10,1993,190442,
6007,Telma,Hopkins,TV Actress,Louisville,73,Scorpio,October,28,1948,33518,
6008,Telly,Savalas,Movie Actor,Long Island,,Aquarius,January,21,1922,32534,Jan 22
6009,Telly,Leung,Stage Actor,New York City,42,Capricorn,January,3,1980,49887,
6010,Telli,Swift,Reality Star,Philippines,35,Aquarius,January,24,1987,67384,
6011,Tellaman,Tellaman,Rapper,Durban,33,Aries,April,12,1989,132996,
6012,Telina,Paris,Model,Houston,16,Aries,April,11,2006,43049,
6013,Telesa,Torres,Stage Actress,Manila,15,Aquarius,February,12,2007,27891,
6014,Telci,Huynh,TV Actress,Austin,16,Capricorn,January,16,2006,70232,
6015,Telanthric,Telanthric,YouTube Star,United States,,,,,,93411,
6016,Telana,Lynum,Pop Singer,Tempe,25,Scorpio,November,8,1996,50649,
6017,Teko,Modise,Soccer Player,South Africa,39,Capricorn,December,22,1982,94179,
6018,Tekno,Miles,World Music Singer,Nigeria,29,Sagittarius,December,17,1992,29361,
6019,Tekendo,Tekendo,YouTube Star,Barcelona,25,Pisces,March,20,1997,26259,
6020,6IX9INE,6IX9INE,Rapper,Brooklyn,26,Taurus,May,8,1996,210,
6021,Tekai,Gamer,YouTube Star,Mexico,23,Capricorn,January,18,1999,191595,
6022,Teka,Alves,Instagram Star,Brazil,17,Scorpio,November,13,2004,172307,
6023,Tek,Tek,Rapper,Brooklyn,48,Gemini,June,3,1973,54428,
6024,Teju,Cole,Novelist,Kalamazoo,46,Cancer,June,27,1975,143112,
6025,Tejay,Garderen,Cyclist,Tacoma,33,Leo,August,12,1988,154867,
6026,Tejaswini,Pandit,Movie Actress,Pune,35,Gemini,May,23,1986,181500,
6027,Tejaswi,Wayangankar,TV Actress,Jeddah,29,Gemini,June,10,1992,37014,
6028,Tejaswi,Madivada,Movie Actress,Hyderabad,30,Cancer,July,3,1991,158333,
6029,Tejasvi,Patil,Instagram Star,India,27,Capricorn,December,30,1994,174879,
6030,Tejashri,Pradhan,TV Actress,India,33,Gemini,June,2,1988,165881,
6031,Tejas,Hullur,TikTok Star,Chicago,21,Libra,September,25,2000,50648,
6032,Tejai,Moore,Songwriter,Miami,35,Cancer,July,20,1986,160881,
6033,Teja,Teja,Cinematographer,Chennai,56,Pisces,February,22,1966,70764,
6034,Teisha,Williams,Fashion Designer, California ,28,Gemini,June,17,1993,98766,
6035,Teimour,Radjabov,Chess Player,Azerbaijan,35,Pisces,March,12,1987,191033,
6036,Teilor,Grubbs,TV Actress,Honolulu,20,Scorpio,October,27,2001,15106,
6037,Teila,Tuli,TV Actor,Honolulu,52,Gemini,June,14,1969,74207,
6038,Teil,Henley,Painter,Columbus,34,Capricorn,January,8,1988,177325,
6039,Teija,Kabs,YouTube Star,England,13,Pisces,March,12,2009,56604,
6040,Teibabyy,Teibabyy,TikTok Star,Provo,22,Scorpio,November,3,1999,175737,
6041,Teia,Bui,TikTok Star,United States,17,Cancer,June,24,2004,37405,
6042,Tei,Shi,Pop Singer,Buenos Aires,31,Libra,October,4,1990,110068,
6043,Tei,Jae,YouTube Star,United States,30,Sagittarius,December,20,1991,209314,
6044,Tehya,Silbermann,TV Show Host,Canada,21,Capricorn,December,24,2000,69367,
6045,TehSinapsis,TehSinapsis,YouTube Star,Spain,28,Pisces,March,7,1994,193400,
6046,Tehseen,Zafar,Makeup Artist,India,27,Pisces,February,22,1995,217653,
6047,Tehmeena,Afzal,Model,Pakistan,40,Aries,March,27,1982,106659,
6048,TehJamJar,TehJamJar,Twitch Star,England,35,Virgo,August,28,1986,189828,
6049,Teheiura,Teahui,Chef,French Polynesia,44,Taurus,May,7,1978,214492,
6050,Tehani,Imara,Pop Singer,Sri Lanka,26,Pisces,March,10,1996,109982,
6051,Teh,Spearhead,YouTube Star,England,29,Cancer,June,23,1992,145660,
6052,Teguh,Permana,World Music Singer,Indonesia,39,Scorpio,November,4,1982,120135,
6053,Tego,Calderón,Rapper,San Juan,50,Aquarius,February,1,1972,35914,
6054,Tegar,Septian,Pop Singer,Indonesia,20,Virgo,September,18,2001,159026,
6055,Tegan,Quin,Rock Singer,Calgary,41,Virgo,September,19,1980,30742,
6056,Tegan,Phillipa,Instagram Star,Australia,34,Taurus,April,30,1988,98791,
6057,Tegan,Owen,Instagram Star,England,24,Sagittarius,December,10,1997,127063,
6058,Tegan,Nox,Wrestler,Wales,27,Scorpio,November,15,1994,26840,
6059,Tegan,Moss,TV Actress,Vancouver,37,Aquarius,February,7,1985,102377,
6060,Tegan,Martin,Pageant Contestant,Newcastle,29,Sagittarius,November,23,1992,56163,
6061,Tegan,Marie,YouTube Star,Grand Blanc,18,Scorpio,October,25,2003,4746,
6062,Tegan,MacCormack,TikTok Star,Australia,34,Sagittarius,December,10,1987,49756,
6063,Tega,Orhorhoro,TikTok Star,United States,24,Capricorn,January,8,1998,69224,
6064,Tega,Alexander,Choreographer,London,28,Gemini,June,12,1993,177873,
6065,Teflon,Mula,Rapper, California ,29,Cancer,July,21,1992,89811,
6066,Tefi,Valenzuela,Model,Arequipa,32,Pisces,February,20,1990,91039,
6067,Tefi,Pessoa,YouTube Star,United States,31,Cancer,July,22,1990,19665,
6068,teffoscarinci2,teffoscarinci2,TikTok Star,Buenos Aires,18,Aries,April,13,2004,124432,
6069,Tefa,Tefa,World Music Singer,Merida,28,Aries,April,16,1994,152258,
6070,TeezyBaby,TeezyBaby,Rapper,Los Angeles,23,Aries,March,25,1999,49626,
6071,Teezo,Touchdown,Rapper,Houston,30,Scorpio,October,31,1991,40324,
6072,Teethforkeith,Teethforkeith,TikTok Star,United States,22,Leo,August,3,1999,71112,
6073,teeteetube,teeteetube,TikTok Star,United States,51,Cancer,June,27,1970,25598,
6074,teeteetoni03,teeteetoni03,TikTok Star,Scotland,19,Aquarius,January,26,2003,50407,
6075,Teesta,Setalvad,Civil Rights Leader,India,60,Aquarius,February,9,1962,181039,
6076,Teeshanece,Teeshanece,YouTube Star,England,17,Scorpio,November,2,2004,22425,
6077,Teesha,Nigam,World Music Singer,India,29,Sagittarius,December,21,1992,125468,
6078,Teerasil,Dangda,Soccer Player,Bangkok,33,Gemini,June,6,1988,161177,
6079,Teerapat,Lohanan,Movie Actor,Thailand,26,Aries,April,6,1996,134869,
6080,Teeradon,Supapunpinyo,Movie Actor,Bangkok,25,Taurus,April,27,1997,80491,
6081,Prism,Teeqzy,eSports Player,Belgium,21,Capricorn,January,7,2001,46256,
6082,Teenscientist,Teenscientist,TikTok Star,United States,25,Scorpio,October,24,1996,182703,
6083,Teenie,Hodges,Guitarist, Tennessee ,,Scorpio,November,16,1945,145301,Jun 22
6084,Teenear,Teenear,Pop Singer,United States,26,Aries,March,21,1996,90870,
6085,Teena,Vellara,Movie Actress,India,29,Leo,August,15,1992,179441,
6086,Teena,Singh,TV Actress,India,27,Sagittarius,December,12,1994,160609,
6087,Teena,Shanell,Model,Sri Lanka,25,Sagittarius,December,20,1996,150512,
6088,Teena,Fernando,Model,Sri Lanka,30,Sagittarius,December,20,1991,142226,
6089,Teena,Marie,Soul Singer,Santa Monica,,Pisces,March,5,1956,17083,Dec 26
6090,Teena,Chhetri,TikTok Star,Dehradun,27,Leo,August,9,1994,181968,
6091,Teena,Arches,YouTube Star,Philippines,31,Virgo,September,15,1990,150276,
6092,Teemu,Sumell,YouTube Star,Finland,29,Leo,August,8,1992,139001,
6093,Teemu,Selanne,Hockey Player,Helsinki,51,Cancer,July,3,1970,34049,
6094,Teemu,Pukki,Soccer Player,Finland,32,Aries,March,29,1990,29120,
6095,Teemu,Leinonen,YouTube Star,Finland,26,Cancer,July,18,1995,197628,
6096,Teela,Sullivan,Instagram Star,United States,33,Aries,March,28,1989,39134,
6097,Teekhi,Mirchi,Instagram Star,India,30,Sagittarius,December,3,1991,155058,
6098,Teejayx6,Teejayx6,Rapper,Detroit,20,Virgo,August,28,2001,16717,
6099,TeeJay,Hughes,Instagram Star,United States,29,Virgo,August,31,1992,108618,
6100,Teejay3k,Teejay3k,Rapper, Florida ,26,Capricorn,January,10,1996,51477,
6101,TeeJay,TeeJay,R&B Singer,England,28,Capricorn,January,6,1994,25788,
6102,Teejay,Sidhu,Reality Star,Punjab,42,Aquarius,January,22,1980,144078,
6103,Teejay,Marquez,TV Actor,Philippines,28,Libra,September,29,1993,59376,
6104,Teedra,Moses,Soul Singer,New Orleans,45,Sagittarius,December,17,1976,73950,
6105,Teeday,Tiffany,YouTube Star,United States,37,Gemini,June,5,1984,154401,
6106,TeeCee,TeeCee,Rapper, California ,34,Sagittarius,December,12,1987,103143,
6107,Teebee,Teebee,DJ,Bergen,46,Taurus,May,19,1976,129591,
6108,TeeAyeOh,TeeAyeOh,Vine Star, California ,27,Virgo,September,21,1994,165275,
6109,Tee,Tee,YouTube Star,United States,18,Aquarius,January,21,2004,1929,
6110,Tee,Stunna,Rapper,United States,31,Sagittarius,December,15,1990,127787,
6111,Tee,Noir,YouTube Star,United States,25,Virgo,September,1,1996,44870,
6112,Tee,Jetset'er,Pop Singer,Thailand,39,Leo,August,4,1982,166693,
6113,Tee,Higgins,Football Player,Oak Ridge,23,Capricorn,January,18,1999,26251,
6114,Tee,Grizzley,Rapper,Detroit,28,Aries,March,23,1994,3649,
6115,Tee,Dickinson,TikTok Star,United States,20,Aquarius,January,21,2002,92477,
6116,Tee,Dawod,Instagram Star,England,21,Sagittarius,November,27,2000,47809,
6117,Tedy,Bruschi,Football Player,San Francisco,48,Gemini,June,9,1973,91890,
6118,Tedy,Andreas,Rapper, Connecticut ,27,Sagittarius,November,22,1994,106698,
6119,Tedua,Tedua,Rapper,Genoa,28,Pisces,February,22,1994,50789,
6120,Tedi,Papavrami,Violinist,Albania,51,Taurus,May,13,1971,170471,
6121,Ted,Rito,Composer, New Jersey ,,Sagittarius,December,20,1900,215572,Jul 22
6122,Teden,Mengi,Soccer Player,Manchester,20,Taurus,April,30,2002,128906,
6123,teddywang86,teddywang86,TikTok Star,United States,38,Capricorn,December,28,1983,110955,
6124,Teddy,Zois,TikTok Star,Baltimore,18,Scorpio,November,6,2003,16367,
6125,Teddy,Wilson,Pianist,Austin,,Sagittarius,November,24,1912,99074,Jul 31
6126,Teddy,Ee,TikTok Star,United States,20,Virgo,September,21,2001,54013,
6127,Teddy,Tamgho,Triple Jumper,France,32,Gemini,June,15,1989,193248,
6128,Teddy,Swims,R&B Singer,Atlanta,29,Libra,September,25,1992,61405,
6129,Teddy,Solomon,Model,United States,24,Pisces,March,3,1998,120222,
6130,Teddy,Soares,Reality Star,Madrid,27,Sagittarius,December,11,1994,20860,
6131,Teddy,Sinclair,Pop Singer,England,35,Leo,August,15,1986,103194,
6132,Teddy,Sheringham,Soccer Player,England,56,Aries,April,2,1966,63197,
6133,Teddy,Sears,TV Actor,"Washington, DC",45,Aries,April,6,1977,32564,
6134,Teddy,Sardua,TikTok Star,Philippines,38,Cancer,July,18,1983,65771,
6135,Teddy,Safarian,Tattoo Artist,United States,40,Taurus,May,6,1982,113143,
6136,Teddy,Ruks,Reality Star,United States,39,Aquarius,January,26,1983,12489,
6137,Teddy,Riner,Martial Artist,France,33,Aries,April,7,1989,78788,
6138,Teddy,Riley,Music Producer,New York City,54,Libra,October,8,1967,23332,
6139,Teddy,Ray,Comedian,Los Angeles,31,Leo,July,30,1990,18650,
6140,Teddy,Purcell,Hockey Player,Canada,36,Virgo,September,8,1985,161512,
6141,Teddy,Pendergrass,R&B Singer,Philadelphia,,Aries,March,26,1950,26039,Jan 13
6142,Teddy,Park,Rapper,South Korea,43,Virgo,September,14,1978,27627,
6143,Teddy,Nelson,Country Singer,Norway,,Virgo,August,23,1939,202451,Jun 8
6144,Teddy,Moutinho,Instagram Star,Brazil,22,Libra,October,21,1999,29950,
6145,Teddy,Klooster,Model,Netherlands,27,Virgo,September,6,1994,197297,
6146,Teddy,Hill,Drummer, Ohio ,,Sagittarius,December,7,1909,204948,May 19
6147,Teddy,Hart,Wrestler,Canada,42,Aquarius,February,2,1980,106744,
6148,Teddy,Grillo,TikTok Star,Worcester,17,Pisces,March,18,2005,11722,
6149,Teddy,Geiger,Rock Singer,Buffalo,33,Virgo,September,16,1988,32758,
6150,Teddy,Forance,Choreographer, Massachusetts ,34,Capricorn,December,29,1987,99116,
6151,Teddy,Edwards,Saxophonist,Jackson,,Taurus,April,26,1924,192563,Apr 20
6152,Teddy,Edwardes,Model,Cornwall,32,Pisces,March,2,1990,146128,
6153,Teddy,Dunn,TV Actor,Australia,41,Gemini,June,19,1980,77533,
6154,Teddy,Diaz,Guitarist,Philippines,59,Aries,April,1,1963,194024,
6155,Teddy,Corpuz,Rock Singer,Philippines,41,Sagittarius,December,4,1980,96312,
6156,Teddy,Coffey,Reality Star,Rochester,27,Taurus,May,19,1995,90968,
6157,Teddy,Campbell,Drummer, Illinois ,47,Pisces,February,24,1975,85344,
6158,Teddy,Buckner,Trumpet Player, Texas ,,Cancer,July,16,1909,179108,Sep 22
6159,Teddy,Bridgewater,Football Player,Miami,29,Scorpio,November,10,1992,17345,
6160,Teddy,Ballinger,Family Member,United States,,Virgo,August,28,2021,17119,
6161,Teddy,Atlas,Sportscaster, New York ,65,Leo,July,29,1956,149001,
6162,Teddy,Afro,World Music Singer,Ethiopia,45,Cancer,July,14,1976,32945,
6163,Teddy,Adhitya,R&B Singer,Indonesia,30,Cancer,June,21,1991,179446,
6164,Teddie,Smith,YouTube Star,United States,14,Scorpio,November,5,2007,7515,
6165,Teddi,Siddall,TV Actress, Illinois ,,Leo,August,12,1953,75279,Feb 4
6166,Teddi,Arroyave,Reality Star,Bloomington,40,Cancer,July,1,1981,18470,
6167,Tedd,Arnold,Young Adult Author,Elmira,73,Aquarius,January,20,1949,91498,
6168,Tedashii,Anderson,Rapper,Lufkin,45,Pisces,March,8,1977,42296,
6169,Ted,Yoho,Politician, Minnesota ,67,Aries,April,13,1955,123069,
6170,Ted,Wong,Martial Artist,Hong Kong,,Scorpio,November,5,1937,132242,Nov 24
6171,Ted,Williams,Baseball Player,San Diego,,Virgo,August,30,1918,16031,Jul 5
6172,Ted,Whitten,Australian Rules Footballer,Australia,,Leo,July,27,1933,210606,Aug 17
6173,Ted,White,Novelist, Virginia ,84,Aquarius,February,4,1938,46754,
6174,Ted,Wheeler,Politician,Portland,59,Virgo,August,31,1962,69077,
6175,Ted,Wass,TV Actor,Lakewood,69,Scorpio,October,27,1952,105744,
6176,Ted,Washington,Football Player, Florida ,54,Aries,April,13,1968,205871,
6177,Ted,Turner,Entrepreneur,Cincinnati,83,Scorpio,November,19,1938,39342,
6178,Ted,Thompson,Sports Executive, Texas ,,Capricorn,January,17,1953,143678,Jan 20
6179,Ted,Taylor,Physicist,Mexico,,Cancer,July,11,1925,167979,Oct 28
6180,Ted,Sutherland,TV Actor,United States,25,Pisces,March,16,1997,10468,
6181,Ted,Stryker,Radio Host,Los Angeles,50,Gemini,June,4,1971,145632,
6182,Ted,Strickland,Politician, Ohio ,80,Leo,August,4,1941,139361,
6183,Ted,Stevens,Politician,Indianapolis,,Scorpio,November,18,1923,152192,Aug 9
6184,Ted,Snyder,Songwriter, California ,,Leo,August,15,1881,211401,Jul 16
6185,Ted,Simmons,Baseball Player, Michigan ,72,Leo,August,9,1949,138971,
6186,Ted,Shawn,Dancer,Kansas City,,Libra,October,21,1891,169858,Jan 9
6187,Ted,Shackelford,TV Actor,Oklahoma City,75,Cancer,June,23,1946,128543,
6188,Ted,Sarandos,Entrepreneur,Phoenix,57,Leo,July,30,1964,97274,
6189,Ted,Ross,Stage Actor,Zanesville,,Cancer,June,30,1934,106396,Sep 3
6190,Ted,Robbins,Radio Host,England,66,Leo,August,11,1955,129248,
6191,Ted,Reilly,TV Actor,England,27,Virgo,September,14,1994,92811,
6192,Ted,Ray,Comedian,England,,Scorpio,November,21,1905,185507,Nov 8
6193,Ted,Raimi,TV Actor,Detroit,56,Sagittarius,December,14,1965,107362,
6194,Ted,Radcliffe,Baseball Player, Alabama ,,Cancer,July,7,1902,205574,Aug 11
6195,Ted,Pullin,Model,England,23,Sagittarius,November,27,1998,80926,
6196,Ted,Poley,Rock Singer, New Jersey ,58,Capricorn,January,5,1964,161499,
6197,Ted,Nugent,Guitarist, MI ,73,Sagittarius,December,13,1948,20976,
6198,Ted,Nolan,Hockey Player,Canada,64,Aries,April,7,1958,137990,
6199,Ted,Nivison,YouTube Star,United States,24,Capricorn,January,16,1998,4147,
6200,Ted,Newsom,Screenwriter, Oregon ,69,Sagittarius,December,3,1952,220920,
6201,Ted,Nelson,Entrepreneur,Chicago,84,Gemini,June,17,1937,179515,
6202,Ted,Neeley,Movie Actor, Texas ,78,Virgo,September,20,1943,90846,
6203,Ted,Nash,Saxophonist, Massachusetts ,,Scorpio,October,31,1922,195396,May 12
6204,Ted,McGinley,TV Actor,Newport Beach,63,Gemini,May,30,1958,68311,
6205,Ted,Marchibroda,Football Player, Pennsylvania ,,Pisces,March,15,1931,190709,Jan 16
6206,Ted,Mack,TV Show Host,Greeley,,Aquarius,February,12,1904,169505,Jul 12
6207,Ted,Lyons,Baseball Player,Lake Charles,,Capricorn,December,28,1900,201518,Jul 25
6208,Ted,Lundström,Bassist,Sweden,48,Aries,April,16,1974,204340,
6209,Ted,Lindsay,Hockey Player,Canada,,Leo,July,29,1925,95283,Mar 4
6210,Ted,Lilly,Baseball Player, California ,46,Capricorn,January,4,1976,182045,
6211,Ted,Ligety,Skier,Salt Lake City,37,Virgo,August,31,1984,92514,
6212,Ted,Lieu,Politician,Taipei,53,Aries,March,29,1969,188624,
6213,Ted,Levine,TV Actor,Bellaire,64,Gemini,May,29,1957,45311,
6214,Ted,Leo,Rock Singer, Indiana ,51,Virgo,September,11,1970,159265,
6215,Ted,Lapidus,Fashion Designer,France,,Cancer,June,23,1929,213904,Dec 29
6216,Ted,Lange,TV Actor,Oakland,74,Capricorn,January,5,1948,95678,
6217,Ted,Kroll,Golfer, New York ,,Leo,August,4,1919,212832,Apr 23
6218,Ted,Kotcheff,Director,Canada,91,Aries,April,7,1931,214193,
6219,Ted,Koppel,TV Show Host,England,82,Aquarius,February,8,1940,84486,
6220,Ted,Kooser,Poet, Iowa ,83,Taurus,April,25,1939,175916,
6221,Ted,Koehler,Songwriter,"Washington, DC",,Cancer,July,14,1894,205807,Jan 17
6222,Ted,Knight,TV Actor, CT ,,Sagittarius,December,7,1923,22545,Aug 26
6223,Ted,Kluszewski,Baseball Player, IL ,,Virgo,September,10,1924,184549,Mar 29
6224,Ted,King,TV Actor,Los Angeles,56,Libra,October,1,1965,106154,
6225,Ted,Kennedy,Politician,Boston,,Pisces,February,22,1932,28194,Aug 25
6226,Ted,Kennedy,Hockey Player,Canada,,Sagittarius,December,12,1925,135605,Aug 14
6227,Ted,Keegan,Stage Actor,Watertown,60,Sagittarius,December,21,1961,214990,
6228,Ted,Kaufman,Politician, Pennsylvania ,83,Pisces,March,15,1939,211035,
6229,Ted,Johnson,Football Player, California ,49,Sagittarius,December,4,1972,179039,
6230,Ted,Jessup,TV Producer,Switzerland,61,Virgo,August,23,1960,191162,
6231,Ted,Hughes,Poet,England,,Leo,August,17,1930,78214,Oct 28
6232,Ted,Hendricks,Football Player,Guatemala City,74,Scorpio,November,1,1947,100990,
6233,Ted,Heath,Composer, Kentucky ,,Aries,March,30,1902,193055,Nov 18
6234,Ted,Healy,Comedian, TX ,,Libra,October,1,1896,141144,Dec 21
6235,Ted,Hankey,Darts Player,England,54,Pisces,February,20,1968,181576,
6236,Ted,Haggard,Religious Leader, Indiana ,65,Cancer,June,27,1956,106000,
6237,Ted,Griffin,Screenwriter, California ,51,Sagittarius,December,21,1970,182464,
6238,Ted,Jr.,Football Player,Cleveland,37,Aries,April,12,1985,55285,
6239,Ted,Gibson,Stylist, Texas ,56,Scorpio,November,15,1965,124245,
6240,Ted,Gardestad,Jazz Singer,Sweden,,Aquarius,February,18,1956,69071,Jun 22
6241,Ted,Fu,Film Producer, California ,40,Scorpio,October,26,1981,56585,
6242,Ted,Freeman,Astronaut, Pennsylvania ,,Aquarius,February,18,1930,202172,Oct 31
6243,Ted,Forsyth,YouTube Star,England,46,Aries,March,29,1976,48052,
6244,Ted,Failon,Journalist,Tacloban,60,Aries,March,29,1962,71261,
6245,Ted,Dwane,Bassist,England,37,Leo,August,15,1984,129760,
6246,Ted,Donato,Hockey Player,Boston,53,Taurus,April,28,1969,207483,
6247,Ted,DiBiase,Wrestler,Omaha,68,Capricorn,January,18,1954,30178,
6248,Ted,Jr.,Wrestler, Louisiana ,39,Scorpio,November,8,1982,28079,
6249,Ted,Dexter,Cricket Player,Milan,,Taurus,May,15,1935,152403,Aug 25
6250,Ted,Deutch,Politician, Pennsylvania ,56,Taurus,May,7,1966,198075,
6251,Ted,Dekker,Novelist,Papua New Guinea,59,Scorpio,October,24,1962,168115,
6252,Ted,Danson,TV Actor,San Diego,74,Capricorn,December,29,1947,13367,
6253,Ted,Daffan,Country Singer, Louisiana ,,Virgo,September,21,1912,213370,Oct 6
6254,Ted,Curson,Trumpet Player, Pennsylvania ,,Gemini,June,3,1935,200897,Nov 4
6255,Ted,Cruz,Politician,Calgary,51,Capricorn,December,22,1970,5886,
6256,Ted,Cohen,Music Producer, Ohio ,73,Capricorn,January,6,1949,190634,
6257,Ted,Christopher,Race Car Driver, Connecticut ,,Gemini,June,5,1958,160180,Sep 16
6258,Ted,Chin,Digital Artist,Taiwan,31,Capricorn,January,13,1991,196185,
6259,Ted,Cassidy,TV Actor,Pittsburgh,,Leo,July,31,1932,58566,Jan 16
6260,Ted,Bundy,Criminal, Vermont ,,Sagittarius,November,24,1946,,Jan 24
6261,Ted,Blunt,Politician, Pennsylvania ,79,Aries,March,22,1943,140364,
6262,Ted,Berrigan,Poet, Rhode Island ,,Scorpio,November,15,1934,146650,Jul 4
6263,Ted,Allen,TV Show Host,Columbus,57,Taurus,May,20,1965,17808,
6264,Ted,Alexandro,Comedian, NY ,53,Aquarius,January,26,1969,157106,
6265,Tectone,Tectone,YouTube Star, Texas ,28,Capricorn,December,29,1993,17595,
6266,Tecia,Torres,Martial Artist,Fall River,32,Leo,August,16,1989,138698,
6267,Technoblade,Technoblade,YouTube Star, California ,22,Gemini,June,1,1999,614,
6268,Alpha,Bengal,TikTok Star, Minnesota ,23,Capricorn,January,12,1999,85676,
6269,Techhzzz,Techhzzz,YouTube Star,London,26,Pisces,February,19,1996,88417,
6270,Tech,Starr,YouTube Star,United States,25,Pisces,February,20,1997,86750,
6271,Tech,N9ne,Rapper,Kansas City,50,Scorpio,November,8,1971,6805,
6272,Tec,Petaja,Photographer, Michigan ,38,Scorpio,November,17,1983,212492,
6273,Tec,Luciano,Rapper, Louisiana ,28,Virgo,August,31,1993,28207,
6274,Tebogo,Mekgwe,Reality Star,South Africa,34,Pisces,March,20,1988,197158,
6275,Tebogo,Khalo,TV Actress,South Africa,36,Gemini,May,31,1985,139322,
6276,Tebey,Tebey,Country Singer,Canada,38,Libra,October,14,1983,145652,
6277,Teawrex,Teawrex,Twitch Star,Austin,30,Scorpio,November,15,1991,156600,
6278,TeaWap,TeaWap,YouTube Star,Canada,24,Taurus,May,5,1998,13766,
6279,Teaven,Jones,TikTok Star,Tacoma,17,Pisces,March,12,2005,95224,
6280,Teasha,Bivins,Family Member,United States,42,Libra,October,20,1979,86376,
6281,Tearless,Raptor,YouTube Star,Italy,27,Pisces,March,12,1995,158686,
6282,Tearin,Newton,TikTok Star,Springfield,20,Libra,October,2,2001,192761,
6283,tearastar,tearastar,Cosplayer,England,29,Leo,August,20,1992,139156,
6284,Tear,Tear,YouTube Star,South Korea,21,Aries,March,23,2001,79839,
6285,Teana,Boston,Pop Singer,United States,20,Gemini,June,3,2001,130898,
6286,Teamxiomy,Teamxiomy,TikTok Star,Mexico,27,Cancer,June,25,1994,210765,
6287,Team,Ryan,YouTube Star, New Hampshire ,25,Capricorn,December,28,1996,59974,
6288,Team,Lou,Rapper,United States,35,Taurus,April,30,1987,56761,
6289,Tea,Adamson,Dancer, Florida ,18,Aquarius,February,16,2004,14132,
6290,Tealgamemaster,Tealgamemaster,YouTube Star,England,28,Capricorn,December,28,1993,126318,
6291,Tealemon,Tealemon,TikTok Star,United States,29,Cancer,July,21,1992,76315,
6292,Teala,Dunn,Movie Actress, New Jersey ,25,Sagittarius,December,8,1996,806,
6293,Teal,Wicks,Stage Actress,Sacramento,39,Virgo,September,8,1982,98297,
6294,Teal,Swan,YouTube Star,Sante Fe,37,Gemini,June,16,1984,33189,
6295,Teal,Sherer,YouTube Star, Tennessee ,41,Scorpio,November,15,1980,65581,
6296,Teal,Redmann,TV Actress, Minnesota ,39,Libra,September,30,1982,35969,
6297,Teal,Bunbury,Soccer Player,Canada,32,Pisces,February,27,1990,163667,
6298,TeaKip,TeaKip,Illustrator,United States,24,Aries,April,6,1998,184650,
6299,Teairra,Marí,Pop Singer,Detroit,34,Sagittarius,December,2,1987,10620,
6300,Teaira,Walker,YouTube Star,Brooklyn,27,Cancer,July,2,1994,19619,
6301,Teaira,Blair,Fashion Designer,New Orleans,26,Leo,July,23,1995,92932,
6302,Teagen,Rose,Fitness Instructor,Alvin,34,Taurus,May,2,1988,46023,
6303,bbteags,bbteags,TikTok Star, Arizona ,21,Scorpio,November,16,2000,60452,
6304,Teagan,White,Illustrator,United States,32,Pisces,February,27,1990,157099,
6305,Teagan,Rybka,Dancer,Perth,26,Cancer,June,22,1995,2002,
6306,Teagan,Litten,Model,England,20,Scorpio,November,9,2001,48738,
6307,Teagan,Feldman,TikTok Star,England,23,Aries,April,15,1999,38772,
6308,Teagan,Club,YouTube Star,United States,12,Sagittarius,December,4,2009,154253,
6309,Teagan,Ellis,TikTok Star,Australia,19,Cancer,July,4,2002,40208,
6310,Teagan,Croft,TV Actress,Australia,18,Taurus,April,23,2004,6836,
6311,Teagan,BinsToyBin,YouTube Star, Maine ,7,Gemini,June,7,2014,62432,
6312,Teafe,Teafe,YouTube Star,Brazil,22,Aries,March,24,2000,127559,
6313,Jose,Zuniga,YouTube Star,Port St. Lucie,27,Sagittarius,December,13,1994,10986,
6314,TeaCaku,TeaCaku,YouTube Star,United States,23,Aquarius,February,14,1999,77934,
6315,Tea,Tairović,Pop Singer,Novi Sad,26,Taurus,April,26,1996,80460,
6316,Tea,Renee,YouTube Star,Houston,24,Scorpio,November,6,1997,55766,
6317,Tea,Leoni,Movie Actress,New York City,56,Pisces,February,25,1966,15080,
6318,Tea,Flego,Instagram Star,Split,38,Capricorn,December,22,1983,73954,
6319,Teïlo,Azaïs,Movie Actor,France,19,Scorpio,November,8,2002,172159,
6320,Te'a,Cooper,Basketball Player, New Jersey ,25,Aries,April,16,1997,12669,
6321,TDPresents,TDPresents,YouTube Star, Wisconsin ,27,Leo,July,30,1994,4833,
6322,tdfw.shot,tdfw.shot,TikTok Star,United States,19,Pisces,February,20,2003,32215,
6323,tdawgsmitty,tdawgsmitty,TikTok Star,Westminster,29,Leo,August,12,1992,164497,
6324,TCTNGaming,TCTNGaming,YouTube Star,Serbia,25,Capricorn,December,29,1996,39777,
