,first_name,last_name,proffession,Birthplace,Age,Birth Sign,month,day,year,popularity_rate,DEATH DATE
5369,Ellie,Wagner,Dancer,St. Paul,19,Sagittarius,December,13,2002,37078,
5370,Ellie,Vandeel,TikTok Star, Indiana ,21,Sagittarius,November,30,2000,8380,
5371,Ellie,Tsai,TV Actress,Taiwan,32,Leo,August,20,1989,161999,
5372,Ellie,Thompson,Tattoo Artist,Sydney,33,Gemini,May,26,1988,118012,
5373,Ellie,Pug,Dog,England,8,Libra,October,18,2013,133393,
5374,Ellie,Taylor,Comedian,Basildon,38,Sagittarius,November,28,1983,61268,
5375,Ellie,Stines,Instagram Star,United States,29,Libra,October,16,1992,213589,
5376,Ellie,Steadman,YouTube Star,England,27,Leo,July,26,1994,72066,
5377,Ellie,Soutter,Snowboarder,England,,Leo,July,25,2000,98596,Jul 25
5378,Ellie,Smith,Pop Singer,Henderson,25,Virgo,September,5,1996,48712,
5379,Ellie,Simmonds,Swimmer,Walsall,27,Scorpio,November,11,1994,27257,
5380,Ellie,Schwimmer,Family Member,Los Angeles,56,Gemini,June,18,1965,174690,
5381,Ellie,Schnitt,Instagram Star,United States,25,Cancer,June,28,1996,63343,
5382,Ellie,Scales,Instagram Star,England,23,Taurus,April,20,1999,76207,
5383,Ellie,Rowsell,Rock Singer,England,29,Cancer,July,19,1992,42726,
5384,Ellie,Rosinkranz,Instagram Star,United States,16,Leo,August,2,2005,51180,
5385,Ellie,Rodrguez,YouTube Star, New York ,37,Taurus,May,6,1985,32951,
5386,Ellie,Robinson,Instagram Star,Scotland,25,Capricorn,January,4,1997,94814,
5387,Ellie,Rhodes,Funimate Star, Indiana ,20,Taurus,May,17,2002,27495,
5388,Ellie,Reed,TV Actress,Deerfield,34,Aquarius,February,2,1988,70488,
5389,Ellie,Rayne,Instagram Star,United States,29,Scorpio,November,20,1992,143187,
5390,Ellie,Puckett,Reality Star, North Carolina ,31,Aquarius,February,11,1991,27865,
5391,Ellie,Price,TikTok Star,Toronto,20,Sagittarius,December,9,2001,132530,
5392,Ellie,Papageli,Model,Russia,34,Taurus,May,12,1988,145992,
5393,Ellie,Paisley,Painter,United States,28,Leo,August,2,1993,127594,
5394,Ellie,Ottaway,Model,Nashville,29,Pisces,March,15,1993,88953,
5395,Ellie,O'Donnell,Model,Huddersfield,25,Virgo,September,7,1996,19613,
5396,Ellie,Newman,YouTube Star,Brazil,27,Gemini,June,3,1994,93218,
5397,Ellie,Mecham,YouTube Star, Utah ,31,Aries,April,19,1991,2011,
5398,Ellie,McGinn,YouTube Star,Arlington,14,Taurus,May,5,2008,111729,
5399,Ellie,McElvain,Comedian,United States,29,Gemini,May,26,1992,87019,
5400,Ellie,Matsos,TikTok Star,United States,22,Libra,October,20,1999,217900,
5401,Ellie,Maree,Stylist,Australia,28,Capricorn,January,13,1994,60952,
5402,Ellie,Main,TV Producer,England,30,Gemini,June,14,1991,150959,
5403,Ellie,Mae,Blogger,England,24,Libra,October,7,1997,37644,
5404,Ellie,Mae,TikTok Star,United States,31,Gemini,June,1,1990,99492,
5405,Ellie,Smith,YouTube Star,United States,3,Sagittarius,December,1,2018,62246,
5406,Ellie,Grady,TikTok Star,England,26,Aries,April,11,1996,105106,
5407,Ellie,Louise,YouTube Star,England,20,Virgo,September,20,2001,1547,
5408,Ellie,Leen,Instagram Star,Amsterdam,25,Aries,April,7,1997,73674,
5409,Ellie,Lee,TV Show Host, New Jersey ,35,Aries,April,10,1987,46702,
5410,Ellie,Leach,Soap Opera Actress,Bury,21,Pisces,March,15,2001,22911,
5411,Ellie,Lawrence,Pop Singer,United States,33,Capricorn,January,10,1989,113949,
5412,Ellie,Lambeti,Movie Actress,Greece,,Aries,April,13,1926,164001,Sep 3
5413,Ellie,Krieger,Chef,New York City,56,Libra,September,26,1965,127912,
5414,Ellie,Kim,TikTok Star,United States,22,Gemini,June,20,1999,100734,
5415,Ellie,Kendrick,TV Actress,Greenwich,31,Gemini,June,6,1990,43803,
5416,Ellie,Kemper,TV Actress,Kansas City,42,Taurus,May,2,1980,9184,
5417,Ellie,Kelly,Instagram Star,Ireland,26,Leo,August,4,1995,42530,
5418,Ellie,Kammer,Painter,Australia,31,Capricorn,January,3,1991,189569,
5419,Ellie,June,YouTube Star,United States,21,Cancer,June,27,2000,62975,
5420,Ellie,Juengel,TikTok Star,United States,25,Gemini,June,5,1996,114804,
5421,Ellie,Joslin,Instagram Star,England,28,Virgo,September,6,1993,111052,
5422,Ellie,Jones,Reality Star,Kent,26,Aquarius,February,10,1996,25162,
5423,Ellie,Jackson,TikTok Star,Cambridge,12,Sagittarius,December,20,2009,67465,
5424,Ellie-Jean,Coffey,Surfer,Australia,27,Sagittarius,November,25,1994,71993,
5425,Ellie,Jarrett,YouTube Star,England,25,Aries,April,14,1997,23434,
5426,Ellie,Jansen,Blogger,England,23,Gemini,June,2,1998,78622,
5427,Ellie,Jamrozy,Model,United States,24,Virgo,September,13,1997,120308,
5428,Ellie,James,YouTube Star,England,26,Cancer,June,29,1995,63781,
5429,Ellie,Holcomb,Rock Singer,Nashville,39,Virgo,September,12,1982,75040,
5430,Ellie,Hoad,Fitness Instructor,England,26,Gemini,June,15,1995,203961,
5431,Ellie,Hiyar,Instagram Star,United States,18,Sagittarius,December,4,2003,6501,
5432,Ellie,Hinchliffe,TikTok Star,England,21,Taurus,May,11,2001,13378,
5433,Ellie,Herman,Screenwriter, California ,62,Libra,October,13,1959,162410,
5434,Ellie,Hemmings,Instagram Star,England,23,Cancer,July,4,1998,28395,
5435,Ellie,Hase,Instagram Star,United States,31,Leo,August,7,1990,159215,
5436,Ellie,Harvie,TV Actress,Belleville,57,Aries,April,7,1965,48559,
5437,Ellie,Harvey,Family Member, Ohio ,36,Taurus,April,30,1986,134265,
5438,Ellie,Harrison,TV Show Host,England,44,Scorpio,November,17,1977,102734,
5439,Ellie,H,YouTube Star,United States,27,Pisces,February,25,1995,160651,
5440,Ellie,H-M,Instagram Star,Scotland,24,Taurus,May,3,1998,199726,
5441,Ellie,Greenwich,Songwriter,Brooklyn,,Scorpio,October,23,1940,160672,Aug 26
5442,Ellie,Grace,Family Member,United States,7,Libra,October,21,2014,111789,
5443,Ellie,Goulding,Pop Singer,Hereford,35,Capricorn,December,30,1986,1286,
5444,Ellie,Gonsalves,Instagram Star,Australia,32,Aquarius,February,5,1990,54749,
5445,Ellie,Goldstein,Model,Ilford,20,Sagittarius,December,18,2001,19082,
5446,Ellie,Garland,TikTok Star,England,22,Taurus,May,8,2000,144877,
5447,Ellie,Field,Instagram Star,United States,11,Taurus,April,25,2011,125458,
5448,Ellie,Ferguson,Dancer,Scotland,18,Aquarius,February,14,2004,38722,
5449,Ellie,Ana,YouTube Star, Indiana ,12,Cancer,June,29,2009,5229,
5450,Ellie,Duckles,TV Actress,England,27,Cancer,July,10,1994,54438,
5451,Ellie,Drennan,Pop Singer,Australia,23,Scorpio,October,28,1998,85390,
5452,Ellie,Downie,Gymnast,England,22,Cancer,July,20,1999,36044,
5453,Ellie,Dobleske,TikTok Star, Michigan ,18,Virgo,September,18,2003,12670,
5454,Ellie,Dixon,TikTok Star,England,23,Virgo,August,28,1998,77285,
5455,Ellie,Dibben,Country Singer,Suffolk,23,Gemini,June,7,1998,165213,
5456,Ellie,Diamond,Reality Star,Dundee,23,Sagittarius,December,20,1998,87630,
5457,Ellie,Desautels,TV Actor, Connecticut ,27,Libra,September,26,1994,149816,
5458,Ellie,Delvaux,Pop Singer,Brussels,22,Gemini,June,10,1999,131729,
5459,Ellie,Dee,YouTube Star,United States,23,Gemini,June,3,1998,52596,
5460,Ellie,Dawson,TikTok Star,United States,16,Pisces,February,21,2006,160027,
5461,Ellie,Darcey-Alden,TV Actress,Oxford,22,Virgo,September,4,1999,16607,
5462,Ellie,Dalton,YouTube Star,England,27,Pisces,March,7,1995,98365,
5463,Ellie,Cryder,Model,New York City,19,Aquarius,February,3,2003,73464,
5464,Ellie,Crisell,Journalist,England,45,Cancer,July,19,1976,152550,
5465,Ellie,Costello,Makeup Artist,England,24,Scorpio,October,23,1997,172303,
5466,Ellie,Cornell,Movie Actress,Glen Cove,68,Sagittarius,December,15,1953,90818,
5467,Ellie,Cooley,Instagram Star,Annapolis,19,Capricorn,January,7,2003,65227,
5468,Ellie,Chromy,TikTok Star,United States,19,Gemini,May,26,2002,150024,
5469,Ellie,Chew,BMX Rider,New Zealand,28,Sagittarius,December,8,1993,164862,
5470,Ellie,Carpenter,Soccer Player,Australia,22,Taurus,April,28,2000,35105,
5471,Ellie,Cardenas,YouTube Star,Atlanta,24,Aries,April,12,1998,122304,
5472,Ellie,Bullen,Blogger,Australia,29,Aries,April,2,1993,73049,
5473,Ellie,Brown,Reality Star,England,24,Pisces,February,25,1998,12799,
5474,Ellie,Briffitt,Funimate Star,Eastbourne,20,Cancer,June,22,2001,36608,
5475,Ellie,Breeden,TikTok Star,United States,23,Capricorn,December,28,1998,157967,
5476,Ellie,Blythe,TikTok Star,England,24,Pisces,March,12,1998,134965,
5477,Ellie,Black,Gymnast,Halifax,26,Virgo,September,8,1995,22469,
5478,Ellie,Bindman,TikTok Star,England,22,Virgo,September,5,1999,50737,
5479,Ellie,Bella,TikTok Star,United States,27,Cancer,June,27,1994,166268,
5480,Ellie,Beach,YouTube Star, Utah ,8,Scorpio,November,2,2013,37170,
5481,Ellie,Bates,Reality Star, Tennessee ,15,Taurus,April,28,2007,54754,
5482,Ellie,Barnett,YouTube Star, Illinois ,18,Leo,July,23,2003,40548,
5483,Ellie,Bamber,Movie Actress,Berkshire,25,Aquarius,February,2,1997,12798,
5484,Ellie,Allen,Pop Singer,Bournemouth,20,Taurus,May,5,2002,38687,
5485,Ellie,Addis,YouTube Star,England,21,Leo,August,19,2000,53785,
5486,Ellie,Adams,Blogger,London,29,Sagittarius,November,30,1992,101303,
5487,Elliana,Walmsley,Dancer,Boulder,14,Cancer,June,23,2007,61,
5488,Elliana,Khanbalinov,Family Member,United States,4,Leo,July,30,2017,64074,
5489,Elliana,Hanna,TikTok Star,United States,18,Taurus,April,22,2004,31416,
5490,Elliana,Grace,TikTok Star,United States,17,Leo,August,7,2004,27587,
5491,Elliana,Edwards,YouNow Star,Chicago,20,Aquarius,January,30,2002,53649,
5492,Elliadria,Griffin,Reality Star,Dallas,32,Pisces,March,12,1990,13249,
5493,Ellia,Green,Rugby Player,Suva,29,Pisces,February,20,1993,133741,
5494,Ellia,English,TV Actress,Covington,62,Aries,March,26,1960,49104,
5495,Elli,TV,YouTube Star,United States,9,Gemini,June,10,2012,10824,
5496,Elli,Rose,Model,Tokyo,35,Libra,September,25,1986,186328,
5497,Elli,Reed,Soccer Player,Salt Lake City,32,Leo,August,10,1989,201532,
5498,Elli,Papageli,Model,Marousi,34,Taurus,May,12,1988,208683,
5499,Elli,Nemets,TikTok Star,United States,18,Aries,April,13,2004,84164,
5500,Elli,Moore,Pop Singer,United States,25,Virgo,August,28,1996,38266,
5501,Elli,Kokkinou,World Music Singer,Athens,51,Leo,July,24,1970,133166,
5502,Elli,Ingram,R&B Singer,Brighton,28,Cancer,July,14,1993,162809,
5503,Elli,Haloo,Pop Singer,Finland,31,Leo,July,30,1990,139181,
5504,Elli,Avram,Movie Actress,Stockholm,31,Leo,July,29,1990,110192,
5505,Elley,Duhe,Pop Singer,Mobile,30,Aquarius,February,14,1992,5230,
5506,elleveo,elleveo,TikTok Star,United States,17,Gemini,June,5,2004,51648,
5507,Ellesse,Hewitt,YouTube Star,England,23,Pisces,March,18,1999,32932,
5508,Ellery,Sprayberry,TV Actress,Houston,21,Scorpio,October,26,2000,25458,
5509,Ellery,Smoller,Family Member,United States,25,Capricorn,January,5,1997,130762,
5510,Ellery,Queen,Novelist,New York City,,Libra,October,20,1905,130702,Sep 3
5511,Ellery,Lee,Instagram Star,United States,23,Capricorn,January,4,1999,179690,
5512,Ellery,Hanley,Rugby Player,England,61,Aries,March,27,1961,165888,
5513,Ellery,Eskelin,Saxophonist,Wichita,62,Leo,August,16,1959,176472,
5514,Elleriemarie,Elleriemarie,TikTok Star,United States,20,Capricorn,January,8,2002,9203,
5515,Ellenore,Scott,Dancer,San Diego,32,Taurus,April,22,1990,81788,
5516,Ellenawhat,Ellenawhat,YouTube Star,United States,23,Aquarius,February,14,1999,29562,
5517,Ellen,Zwilich,Composer, Florida ,83,Taurus,April,30,1939,204986,
5518,Ellen,Wroe,Movie Actress,Austin,33,Gemini,June,7,1988,76305,
5519,Ellen,Wong,TV Actress,Canada,37,Capricorn,January,13,1985,48548,
5520,Ellen,Woglom,TV Actress, Tennessee ,35,Aries,April,18,1987,103274,
5521,Ellen,Wilson,Political Wife,Savannah,,Taurus,May,15,1860,102018,Aug 6
5522,Ellen,Wilkinson,Politician,England,,Libra,October,8,1891,183713,Feb 6
5523,Ellen,White,Religious Leader, ME ,,Sagittarius,November,26,1827,48629,Jul 16
5524,Ellen,White,Soccer Player,Aylesbury,33,Taurus,May,9,1989,44519,
5525,Ellen,Whitaker,Equestrian,England,36,Pisces,March,5,1986,79250,
5526,Ellen,Westholm,Tattoo Artist,Sweden,31,Scorpio,November,19,1990,220391,
5527,Ellen,Unwerth,Photographer,Frankfurt,68,Capricorn,January,17,1954,100875,
5528,Ellen,Virtanen,TikTok Star,Finland,18,Cancer,July,3,2003,195293,
5529,Ellen,Dijk,Cyclist,Netherlands,35,Aquarius,February,11,1987,208360,
5530,Ellen,Tyn,Blogger,Russia,27,Aries,April,3,1995,210430,
5531,Ellen,Travolta,TV Actress,Englewood,81,Libra,October,6,1940,111404,
5532,Ellen,Thomas,TV Actress,England,58,Aquarius,February,3,1964,59451,
5533,Ellen,Ternan,Stage Actress,England,,Pisces,March,3,1839,217294,Apr 25
5534,Ellen,Tauscher,Politician, New Jersey ,,Scorpio,November,15,1951,204264,Apr 30
5535,Ellen,Tamaki,TV Actress,Brooklyn,29,Cancer,July,5,1992,67280,
5536,Ellen,Starr,Civil Rights Leader, Florida ,,Pisces,March,19,1859,177892,Feb 10
5537,Ellen,Stafford,TikTok Star,England,43,Aries,April,18,1979,8617,
5538,Ellen,Sheidlin,Instagram Star,Russia,27,Cancer,June,30,1994,57487,
5539,Ellen,Santana,Model,Brazil,34,Scorpio,October,31,1987,187902,
5540,Ellen,Rose,YouTube Star,Fulham,33,Sagittarius,November,29,1988,18286,
5541,Ellen,Reed,Pop Singer,Brisbane,33,Gemini,June,3,1988,102619,
5542,Ellen,Raskin,Children's Author,Milwaukee,,Pisces,March,13,1928,96067,Aug 8
5543,Ellen,Pope,Blogger,England,35,Scorpio,November,18,1986,163452,
5544,Ellen,Pompeo,TV Actress,Everett,52,Scorpio,November,10,1969,962,
5545,Ellen,Pollock,Movie Actress,Germany,,Cancer,June,29,1902,148257,Mar 29
5546,Kyutie,Kyutie,YouTube Star,Australia,24,Gemini,May,30,1997,2621,
5547,Ellen,Parker,Soap Opera Actress,France,72,Libra,September,30,1949,161694,
5548,Elliot,Page,Movie Actor,Halifax,35,Pisces,February,21,1987,1782,
5549,Ellen,Oleria,World Music Singer,Brasilia,39,Scorpio,November,12,1982,151710,
5550,Ellen,Ochoa,Astronaut,Los Angeles,64,Taurus,May,10,1958,17168,
5551,Ellen,Muth,TV Actress,Milford,41,Pisces,March,6,1981,84134,
5552,Ellen,Moore,Politician, Louisiana ,,Aries,April,13,1912,197206,Feb 20
5553,Ellen,Min,Instagram Star,Philadelphia,27,Libra,September,29,1994,25397,
5554,Ellen,Milgrau,Model,Brazil,29,Libra,October,22,1992,155573,
5555,Ellen,Miles,Children's Author,New York City,65,Aries,April,8,1957,60903,
5556,Ellen,McLain,Voice Actress,Nashville,69,Sagittarius,December,1,1952,102318,
5557,Ellen,Marlow,Movie Actress,Dallas,28,Pisces,February,22,1994,70639,
5558,Ellen,Lora,Blogger,Irvine,31,Virgo,September,16,1990,62390,
5559,Ellen,Loo,Folk Singer,Canada,,Aries,March,27,1986,185775,Aug 4
5560,Ellen,Ledur,TikTok Star,Brazil,18,Libra,October,8,2003,93395,
5561,Ellen,Lanyon,Painter, Illinois ,,Sagittarius,December,21,1926,191480,Oct 7
5562,Ellen,Kullman,Business Executive,Wilmington,67,Aquarius,January,22,1955,187702,
5563,Ellen,Kim,Dancer,San Francisco,37,Taurus,April,24,1985,61401,
5564,Ellen,Kershaw,Family Member, Texas ,34,Scorpio,November,9,1987,154317,
5565,Ellen,Kelley,YouTube Star,United States,18,Capricorn,January,1,2004,34364,
5566,Ellen,Kathleen,YouTube Star,England,25,Aries,April,11,1997,115823,
5567,Ellen,Karsten,TV Actress,United States,63,Sagittarius,December,5,1958,52223,
5568,Ellen,K.,Radio Host,Palo Alto,53,Virgo,September,17,1968,108900,
5569,Ellen,Sirleaf,World Leader,Monrovia,83,Scorpio,October,29,1938,68457,
5570,Ellen,Humphreys,TV Actress,Tulsa,29,Aquarius,February,3,1993,222207,
5571,Ellen,Hopkins,Young Adult Author,Long Beach,67,Aries,March,26,1955,133849,
5572,Ellen,Hoog,Field Hockey Player,Netherlands,36,Aries,March,26,1986,104252,
5573,Ellen,Hollman,TV Actress, Michigan ,39,Aries,April,1,1983,64457,
5574,Ellen,Heidingsfelder,Family Member,New Orleans,53,Sagittarius,December,20,1968,148461,
5575,Ellen,Greene,Movie Actress,Brooklyn,71,Pisces,February,22,1951,45001,
5576,Ellen,Goodman,Journalist, Massachusetts ,81,Aries,April,11,1941,189335,
5577,Ellen,Glasgow,Novelist,Richmond,,Taurus,April,22,1873,199306,Nov 21
5578,Ellen,Gilchrist,Poet, Mississippi ,87,Pisces,February,20,1935,209125,
5579,Ellen,Geer,Screenwriter, New York ,80,Virgo,August,29,1941,172372,
5580,Ellen,Gallagher,Pop Singer,England,25,Aquarius,January,20,1997,122975,
5581,Ellen,Franck,TikTok Star,Sweden,30,Scorpio,October,27,1991,220045,
5582,Ellen,Foley,Rock Singer,St. Louis,60,Gemini,June,5,1961,173247,
5583,Ellen,Fisher,YouTube Star,United States,35,Taurus,May,13,1987,16385,
5584,Ellen,Drew,Movie Actress,Kansas City,,Sagittarius,November,23,1915,147159,Dec 3
5585,Ellen,Dow,Movie Actress, PA ,,Scorpio,November,16,1913,74373,May 4
5586,Ellen,Dolan,Soap Opera Actress, Iowa ,66,Libra,October,16,1955,180938,
5587,Ellen,Demming,Soap Opera Actress, New York ,,Scorpio,November,10,1922,151546,Feb 7
5588,Ellen,DeGeneres,TV Show Host,Metairie,64,Aquarius,January,26,1958,235,
5589,Ellen,Corby,TV Actress,Racine,,Gemini,June,3,1911,80612,Apr 14
5590,Ellen,Cleghorne,Comedian,Brooklyn,56,Sagittarius,November,29,1965,88313,
5591,Ellen,Burstyn,Movie Actress,Detroit,89,Sagittarius,December,7,1932,36285,
5592,Ellen,Buckley,Politician,Grand Rapids,,Libra,October,21,1913,219447,Jan 25
5593,Ellen,Brooks,Photographer, California ,76,Aquarius,February,3,1946,104726,
5594,Ellen,Bradley,Blogger,United States,43,Taurus,April,20,1979,133724,
5595,Ellen,Bergstrom,TV Actress,Sweden,32,Scorpio,November,7,1989,128139,
5596,Ellen,Barry,Tennis Player,New Zealand,33,Aquarius,February,12,1989,219533,
5597,Ellen,Barkin,Movie Actress,The Bronx,68,Aries,April,16,1954,8528,
5598,Ellen,Baker,Astronaut, NC ,69,Taurus,April,27,1953,163297,
5599,Ellen,Arthur,Political Wife,Culpeper,,Virgo,August,30,1837,135104,Jan 12
5600,Ellen,Anderson,Politician, Indiana ,62,Sagittarius,November,25,1959,136882,
5601,Ellen,Adarna,TV Actress,Cebu,34,Aries,April,2,1988,66416,
5602,Ellen,Acuario,Comedian,United States,40,Capricorn,December,28,1981,148649,
5603,Ellen,Aabol,Pop Singer,Norway,21,Cancer,June,26,2000,51864,
5604,ellejamesmakeup,ellejamesmakeup,TikTok Star,London,23,Aries,April,16,1999,148847,
5605,Ellee,Trowbridge,TV Actress, California ,19,Capricorn,January,12,2003,66241,
5606,ElleCee,Nelson,YouTube Star,United States,8,Leo,July,31,2013,3349,
5607,ElleBelle,ASMR,YouTube Star,United States,26,Aries,April,18,1996,53998,
5608,Elleanora,Elleanora,YouTube Star,England,27,Scorpio,November,9,1994,107428,
5609,Elleanoor,Xaviera,Instagram Star,Indonesia,6,Aries,April,10,2016,218768,
5610,Ellea,Taylor,Instagram Star,United States,30,Libra,October,16,1991,176778,
5611,Elle,Winter,Pop Singer,New York City,23,Taurus,May,17,1999,27472,
5612,Elle,Wills,Illustrator,Australia,35,Taurus,May,7,1987,170012,
5613,Elle,Williamson,TikTok Star,United States,19,Libra,October,3,2002,64470,
5614,Elle,Walker,YouTube Star,Pittsburgh,40,Cancer,July,20,1981,4505,
5615,Elle,Varner,R&B Singer,Los Angeles,33,Aquarius,February,12,1989,22853,
5616,Elle,Valera,Instagram Star,United States,33,Virgo,September,6,1988,173132,
5617,Elle,Towbridge,Model,England,26,Taurus,May,7,1996,88777,
5618,Elle,Teresa,Rapper,Japan,24,Leo,July,30,1997,122344,
5619,Elle,Tayla,YouTube Star,Australia,25,Cancer,July,1,1996,35433,
5620,Elle,Sutton,Instagram Star,Birmingham,26,Leo,August,1,1995,110504,
5621,Elle,Stanger,Blogger, California ,35,Virgo,September,18,1986,53505,
5622,Elle,Smith,Model, Kentucky ,23,Gemini,June,20,1998,58689,
5623,Elle,Sizemore,TikTok Star,United States,19,Pisces,February,27,2003,108690,
5624,Elle,ShadowSmoked,YouTube Star,Canada,34,Taurus,April,28,1988,167837,
5625,Elle,Schneider,Film Producer, New York ,36,Scorpio,November,11,1985,166434,
5626,Elle,Salls,Instagram Star,Brazil,21,Aquarius,February,12,2001,126594,
5627,Elle,Rowley,Entrepreneur,United States,36,Gemini,May,22,1985,112821,
5628,Elle,Nicoletti,YouTube Star,United States,20,Sagittarius,December,21,2001,72204,
5629,Elle,Newlands,Voice Actress,Scotland,38,Leo,August,4,1983,112160,
5630,Elle,Mulvaney,TV Actress,Bury,19,Libra,October,1,2002,18926,
5631,Elle,Morgan,DJ,Houston,22,Taurus,April,27,2000,170227,
5632,Elle,Mills,YouTube Star,Manila,23,Cancer,July,17,1998,3574,
5633,Elle,Meadows,YouTube Star,England,25,Libra,September,27,1996,79642,
5634,Elle,McLemore,Stage Actress,Honolulu,30,Virgo,September,16,1991,30217,
5635,Elle,McKinnon,Movie Actress,Vancouver,15,Leo,August,5,2006,9100,
5636,Elle,McBroom,YouTube Star, California ,5,Gemini,May,28,2016,239,
5637,Elle,Macpherson,Model,Australia,58,Aries,March,29,1964,15790,
5638,Elle,Luna,Self-Help Author,Dallas,40,Scorpio,October,23,1981,202975,
5639,Elle,Lotherington,,England,25,Leo,July,29,1996,52263,
5640,Elle,Liniewski,TikTok Star,Milwaukee,22,Capricorn,January,6,2000,26721,
5641,Elle,Lindquist,YouTube Star,Canada,37,Gemini,May,25,1984,43349,
5642,Elle,Liberachi,Model,England,36,Pisces,February,23,1986,163394,
5643,Elle,Leonard,TikTok Star,United States,30,Capricorn,January,15,1992,29014,
5644,Elle,Legaspi,TV Actress,San Diego,14,Aquarius,January,23,2008,27006,
5645,Elle,Lee,Instagram Star,Shanghai,34,Libra,October,17,1987,137927,
5646,Elle,King,Pop Singer,Los Angeles,32,Cancer,July,3,1989,4059,
5647,Elle,Kent,Model, Georgia ,17,Capricorn,December,27,2004,65175,
5648,Elle,Kennedy,Young Adult Author,Toronto,40,Capricorn,January,19,1982,58847,
5649,Elle,Johnson,Model,Park City,31,Scorpio,October,25,1990,91497,
5650,Elle,Jackson,TikTok Star,United States,19,Aries,April,11,2003,198485,
5651,Elle,Howard,Instagram Star,Brisbane,32,Aquarius,January,29,1990,151700,
5652,Elle,Hahn,TikTok Star,United States,19,Cancer,July,20,2002,163654,
5653,Elle,Graves,TikTok Star,Cincinnati,20,Leo,August,7,2001,78270,
5654,Elle,Graham,TV Actress,United States,12,Gemini,May,25,2009,12506,
5655,Elle,Fowler,YouTube Star,Augusta,33,Gemini,May,25,1988,20433,
5656,Elle,Florence,YouTube Star,Canada,33,Sagittarius,December,5,1988,109368,
5657,Elle,Ferguson,Blogger,Australia,36,Cancer,July,20,1985,99327,
5658,Elle,Fanning,Movie Actress,Conyers,24,Aries,April,9,1998,1594,
5659,Elle,Evans,Model,Paris,32,Sagittarius,December,9,1989,28145,
5660,Elle,Erasmus,Model,England,19,Capricorn,January,15,2003,57275,
5661,Elle,Edwards,Instagram Star,England,24,Scorpio,November,3,1997,87981,
5662,Elle,Duncan,Sportscaster,Atlanta,39,Aries,April,12,1983,100915,
5663,Elle,Downs,TV Actress,Toronto,49,Taurus,April,27,1973,62677,
5664,Elle,Dimos,Dancer,Australia,17,Virgo,September,5,2004,71335,
5665,Elle,DelSol,Instagram Star,United States,30,Pisces,March,16,1992,180217,
5666,Elle,Dee,DJ,Sao Paulo,36,Cancer,June,21,1985,140624,
5667,Elle,Dawe,TV Actress,Sydney,51,Sagittarius,December,1,1970,86055,
5668,Elle,Darlington,TikTok Star,England,18,Virgo,August,25,2003,148849,
5669,Elle,Darby,YouTube Star,England,26,Sagittarius,December,9,1995,7325,
5670,Elle,Danjean,Dancer,New Orleans,21,Taurus,May,4,2001,2683,
5671,Elle,DaCruz,Reality Star,Cape Verde,32,Leo,August,2,1989,135526,
5672,Elle,Cryssanthander,TikTok Star,Sweden,17,Aquarius,January,26,2005,5698,
5673,Elle,Brooke,TikTok Star,England,24,Capricorn,January,12,1998,3029,
5674,Elle,Bradford,YouTube Star,United States,30,Aries,April,2,1992,56448,
5675,Elle,Babics,TikTok Star,Warner Robins,18,Virgo,August,28,2003,71958,
5676,Elle,Audra,Model,Okinawa,35,Taurus,May,6,1987,156662,
5677,Elle,Anderson,Cyclist, Vermont ,34,Aries,March,29,1988,42394,
5678,Elle,Birds,YouTube Star,United States,17,Virgo,September,5,2004,58745,
5679,Ellary,Porterfield,Movie Actress,Bend,32,Gemini,June,5,1989,81218,
5680,Ellarose,Kaylor,Movie Actress,Los Angeles,11,Virgo,September,21,2010,16542,
5681,Ellarie,Ellarie,YouTube Star,United States,36,Aries,April,7,1986,11069,
5682,Ella,Peck,TV Actress, Minnesota ,31,Virgo,September,8,1990,78924,
5683,Ellar,Coltrane,Movie Actor,Austin,27,Virgo,August,27,1994,67256,
5684,Ella,Noel,TV Actress,Pittsburgh,15,Capricorn,December,29,2006,4517,
5685,Ellana,Bryan,Model,Cleveland,32,Sagittarius,November,22,1989,47350,
5686,Ellan,Alaban,YouTube Star,Berlin,3,Aries,March,21,2019,104875,
5687,ellamaerayner,ellamaerayner,Model,England,27,Taurus,April,24,1995,214294,
5688,ellajanesmithh,ellajanesmithh,TikTok Star,United States,18,Gemini,June,16,2003,192512,
5689,Elladj,Balde,Figure Skater,Russia,31,Scorpio,November,9,1990,72633,
5690,EllaBeKind,EllaBeKind,Instagram Star,Augsburg,28,Scorpio,October,28,1993,168465,
5691,Ella,Young,Poet,Ireland,,Capricorn,December,26,1867,189738,Jul 23
5692,Ella,Woodward,Blogger,England,30,Gemini,May,31,1991,81650,
5693,Ella,Willis,Reality Star,England,24,Pisces,March,6,1998,71598,
5694,Ella,Williams,Surfer,New Zealand,27,Capricorn,January,13,1995,76893,
5695,Ella,Wilcox,Poet, Wisconsin ,,Scorpio,November,5,1850,114561,Oct 30
5696,Ella,Watkins,TV Actress,Melbourne,26,Cancer,June,21,1995,94425,
5697,Ella,Warren,TikTok Star,England,18,Leo,August,3,2003,14463,
5698,Ella,Wahlestedt,Movie Actress,Stockholm,25,Gemini,June,15,1996,44998,
5699,Ella,Wahlberg,Family Member,Los Angeles,18,Virgo,September,2,2003,29414,
5700,Ella,Victoria,YouTube Star,England,23,Cancer,June,21,1998,15854,
